Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl
1740585053761,0.606445,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585054761,0.616455,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585055761,0.590332,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585056761,0.603271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585057761,0.597412,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585058761,0.584229,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,271,0,0,0,0
1740585059761,0.593262,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585060761,0.596436,0,901700000041596,1000,3.125000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585061761,0.590332,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585062761,0.594238,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585063761,0.599121,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585064761,0.608398,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585065761,0.585449,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585066761,0.606445,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585067761,0.582275,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585068761,0.574219,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585069761,0.604248,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585070761,0.594238,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585071760,-0.404541,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585072761,0.613281,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585073761,0.581299,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585074760,-0.387695,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585075761,0.607422,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585076761,0.584229,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585077761,0.612305,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585078761,0.603271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585079761,0.582275,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585080761,0.589111,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585081761,0.597412,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585082763,2.583252,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585083761,0.598389,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585084761,0.615234,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585085761,0.603271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585086761,0.608398,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585087761,0.610107,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585088761,0.574219,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585089761,0.609131,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585090761,0.591309,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585091761,0.609131,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585092761,0.589111,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585093761,0.584229,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585094761,0.583252,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585095761,0.579102,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585096761,0.602295,0,901700000041596,1000,3.125000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585097761,0.612305,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585098761,0.600098,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585099761,0.600098,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585100761,0.595459,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585101761,0.591309,0,901700000041596,1000,3.500000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585102761,0.606445,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585103761,0.576416,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585104761,0.561279,0,901700000041596,1000,3.000000,100,0.001000,0,0.800000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585105761,0.616455,0,901700000041596,1000,3.250000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585106761,0.584229,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585107761,0.596436,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585108761,0.557373,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585109761,0.560303,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585110761,0.609131,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585111761,0.595459,0,901700000041596,1000,3.250000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585112761,0.601318,0,901700000041596,1000,3.022727,100,1.407000,0,0.500000,19447,169,19499.000000,175.000000,263,271,3,0,10,2
1740585113761,0.594238,0,901700000041596,1000,3.000000,100,0.635000,0,0.400000,9889,64,9916.000000,67.000000,268,273,1,0,5,0
1740585114761,0.570312,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585115761,0.583252,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585116761,0.589111,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585117761,0.611328,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585118761,0.611328,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585119761,0.574219,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585120761,0.584229,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585121761,0.616455,0,901700000041596,1000,3.000000,100,0.001000,0,0.600000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585122761,0.589111,0,901700000041596,1000,3.000000,100,0.001000,0,0.800000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585123761,0.608398,0,901700000041596,1000,3.000000,100,0.001000,0,0.800000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585124761,0.616455,0,901700000041596,1000,3.000000,100,0.001000,0,0.700000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585125761,0.596436,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585126761,0.580322,0,901700000041596,1000,3.000000,100,1.481000,0,0.800000,863,57,866.000000,59.000000,273,272,0,0,0,1
1740585127761,0.580322,0,901700000041596,1000,3.038461,100,2.199000,0,0.600000,342,55,343.000000,56.000000,273,273,0,0,0,0
1740585128761,0.604248,0,901700000041596,1000,3.044445,100,0.983000,0,0.500000,22402,129,22462.000000,136.000000,262,272,4,0,11,1
1740585129761,0.587402,0,901700000041596,1000,3.057692,100,1.508000,0,0.500000,3851,134,3862.000000,137.000000,273,272,0,0,0,1
1740585130761,0.602295,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,270,0,0,0,0
1740585131761,0.605225,0,901700000041596,1000,3.000000,100,0.000000,0,0.500000,1,8,1.000000,8.000000,273,273,0,0,0,0
1740585132761,0.610107,0,901700000041596,1000,3.000000,100,1.104000,0,0.600000,484,15,486.000000,17.000000,273,273,0,0,0,0
1740585133761,0.594238,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585134761,0.619141,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585135761,0.602295,0,901700000041596,1000,3.000000,100,0.001000,0,0.500000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585136761,0.575439,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585137761,0.610107,0,901700000041596,1000,3.045455,100,1.309000,0,0.500000,1734,145,1740.000000,151.000000,272,272,0,0,1,1
1740585138761,0.599121,0,901700000041596,1000,3.046296,100,0.968000,0,0.500000,23043,202,23105.000000,207.000000,260,271,4,0,13,2
1740585139761,0.614258,0,901700000041596,1000,3.075758,100,0.000000,0,0.500000,8291,18,8313.000000,23.000000,268,272,1,0,5,1
1740585140761,0.582275,0,901700000041596,1000,3.024194,100,1.047000,0,0.500000,21633,126,21691.000000,129.000000,262,271,4,0,11,2
1740585141761,0.597412,0,901700000041596,1000,3.013514,100,0.569000,0,0.500000,16110,96,16155.000000,101.000000,265,272,2,0,8,1
1740585142761,0.605225,0,901700000041596,1000,3.000000,100,1.920000,0,0.600000,1275,37,1279.000000,38.000000,272,273,0,0,1,0
1740585143761,0.610107,0,901700000041596,1000,3.022727,100,0.707000,0,0.500000,13430,88,13470.000000,93.000000,266,272,2,0,7,1
1740585144761,0.600098,0,901700000041596,1000,3.000000,100,1.100000,0,0.500000,12100,78,12135.000000,83.000000,265,272,2,0,8,1
1740585145761,0.609131,0,901700000041596,1000,3.000000,100,1.923000,0,0.500000,3,26,3.000000,26.000000,273,273,0,0,0,0
1740585146761,0.594238,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585147761,0.560303,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585148761,0.598389,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585149761,0.565430,0,901700000041596,1000,3.000000,100,0.001000,0,0.900000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585150761,0.605225,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585151761,0.557373,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,270,0,0,0,0
1740585152761,0.579102,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585153761,0.611328,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585154761,0.598389,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585155761,0.558105,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585156761,0.583252,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585157761,0.592285,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585158761,0.553223,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585159761,0.596436,0,901700000041596,1000,3.071429,100,2.080000,0,0.800000,57,61,58.000000,62.000000,273,269,0,0,0,1
1740585160761,0.574219,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585161761,0.571289,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585162761,0.581299,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585163761,0.611328,0,901700000041596,1000,3.000000,100,3.155000,0,0.700000,2,7,2.000000,8.000000,273,273,0,0,0,0
1740585164761,0.594238,0,901700000041596,1000,3.000000,100,0.001000,0,0.600000,6,1,6.000000,1.000000,273,273,0,0,0,0
1740585165761,0.619141,0,901700000041596,1000,3.021739,100,0.834000,0,0.500000,5576,52,5592.000000,53.000000,269,273,1,0,4,0
1740585166761,0.603271,0,901700000041596,1000,3.006173,100,1.022000,0,0.500000,29454,154,29538.000000,164.000000,255,271,6,0,18,2
1740585167761,0.591309,0,901700000041596,1000,3.010638,100,0.840000,0,0.500000,23132,133,23196.000000,140.000000,261,272,4,0,12,1
1740585168761,0.595459,0,901700000041596,1000,3.000000,100,3.148000,0,0.500000,2,6,2.000000,6.000000,273,273,0,0,0,0
1740585169761,0.615234,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585170761,0.554443,0,901700000041596,1000,3.018518,100,2.016000,0,0.500000,2905,17,2913.000000,23.000000,270,272,1,0,3,1
1740585171761,0.596436,0,901700000041596,1000,3.000000,100,0.533000,0,0.500000,35058,201,35154.000000,207.000000,256,270,6,1,17,3
1740585172761,0.617432,0,901700000041596,1000,3.016949,100,0.579000,0,0.600000,35560,189,35655.000000,199.000000,258,270,5,1,15,3
1740585173761,0.603271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585174761,0.563232,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585175761,0.570312,0,901700000041596,1000,3.083333,100,1.923000,0,0.500000,8,46,8.000000,47.000000,273,273,0,0,0,0
1740585176761,0.579102,0,901700000041596,1000,3.000000,100,0.611000,0,0.600000,9956,66,9982.000000,69.000000,268,272,1,0,5,1
1740585177761,0.617432,0,901700000041596,1000,3.024390,100,0.803000,0,0.500000,18329,78,18380.000000,82.000000,264,272,3,0,9,1
1740585178761,0.613281,0,901700000041596,1000,3.011628,100,0.799000,0,0.500000,21198,142,21256.000000,154.000000,260,271,4,0,13,2
1740585179761,0.609131,0,901700000041596,1000,3.000000,100,0.001000,0,0.500000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585180761,0.605225,0,901700000041596,1000,3.000000,100,0.000000,0,0.400000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585181761,0.590332,0,901700000041596,1000,3.062500,100,0.726000,0,0.600000,3953,49,3964.000000,51.000000,271,272,0,0,2,1
1740585182761,0.599121,0,901700000041596,1000,3.000000,100,0.797000,0,0.500000,19106,105,19158.000000,111.000000,264,272,3,0,9,1
1740585183761,0.627441,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585184761,0.585449,0,901700000041596,1000,3.009804,100,0.723000,0,0.500000,25299,134,25368.000000,141.000000,261,271,4,0,12,2
1740585185761,0.611328,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585186761,0.551270,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585187761,0.610107,0,901700000041596,1000,3.000000,100,0.001000,0,0.400000,1,1,1.000000,1.000000,273,273,0,0,0,0
1740585188761,0.616455,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585189761,0.583252,0,901700000041596,1000,3.000000,100,0.000000,0,0.400000,1,1,1.000000,1.000000,273,273,0,0,0,0
1740585190761,0.602295,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585191761,0.607422,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585192761,0.620117,0,901700000041596,1000,3.125000,100,0.000000,0,0.400000,31,3,32.000000,3.000000,273,273,0,0,0,0
1740585193761,0.622314,0,901700000041596,1000,3.000000,100,0.001000,0,0.500000,2,2,2.000000,3.000000,273,273,0,0,0,0
1740585194761,0.592285,0,901700000041596,1000,3.000000,100,0.001000,0,0.800000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585195761,0.603271,0,901700000041596,1000,3.000000,100,0.000000,0,0.600000,1,3,1.000000,4.000000,273,272,0,0,0,0
1740585196761,0.607422,0,901700000041596,1000,3.000000,100,0.000000,0,0.200000,0,1,0.000000,1.000000,273,273,0,0,0,0
1740585197761,0.561279,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585198761,0.577393,0,901700000041596,1000,3.000000,100,0.000000,0,0.400000,1,1,1.000000,1.000000,273,273,0,0,0,0
1740585199761,0.575439,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585200761,0.601318,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585201761,0.614258,0,901700000041596,1000,3.000000,100,1.575000,0,0.400000,2,8,2.000000,8.000000,273,273,0,0,0,0
1740585202761,0.607422,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585203761,0.612305,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585204761,0.604248,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585205761,0.616455,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585206760,-0.399902,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585207761,0.607422,0,901700000041596,1000,3.015873,100,1.088000,0,0.500000,26570,158,26643.000000,166.000000,255,271,6,0,18,2
1740585208761,0.610107,0,901700000041596,1000,3.014286,100,0.992000,0,0.500000,32407,182,32497.000000,192.000000,257,271,5,0,16,2
1740585209760,-0.393555,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585210760,-0.389893,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585211761,0.614258,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585212761,0.579102,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585213761,0.602295,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585214761,0.611328,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585215761,0.594238,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585216760,-0.402588,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585217761,0.581299,0,901700000041596,1000,3.062500,100,1.576000,0,0.800000,112,108,113.000000,109.000000,273,271,0,0,0,2
1740585218761,0.597412,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585219761,0.603271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585220761,0.593262,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585221761,0.588379,0,901700000041596,1000,3.000000,100,0.000000,0,0.600000,0,1,0.000000,1.000000,273,273,0,0,0,0
1740585222761,0.557373,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585223761,0.619141,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585224761,0.583252,0,901700000041596,1000,3.166667,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585225761,0.590332,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585226761,0.616455,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585227761,0.590332,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585228761,0.595459,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585229761,0.587402,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585230761,0.573242,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585231761,0.542236,0,901700000041596,1000,3.022727,100,0.432000,0,0.500000,8684,66,8709.000000,68.000000,267,272,2,0,6,1
1740585232761,0.620117,0,901700000041596,1000,3.006329,100,0.802000,0,0.500000,41024,214,41137.000000,226.000000,250,270,8,1,23,3
1740585233761,0.621338,0,901700000041596,1000,3.000000,100,0.820000,0,0.600000,6278,54,6295.000000,57.000000,272,273,0,0,1,0
1740585234761,0.564453,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585235761,0.579102,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585236761,0.572266,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585237761,0.608398,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585238761,0.599121,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585239761,0.536377,0,901700000041596,1000,3.000000,100,0.001000,0,0.900000,0,0,0.000000,0.000000,273,273,0,0,0,0
1740585240761,0.564453,0,901700000041596,1000,3.000000,100,0.001000,0,NoValue,0,0,0.000000,0.000000,273,273,0,0,0,0
