Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl
1740604541446,0.528320,6584,901700000041596,1000,3.051020,100,3.234000,0,0.500000,1338,340,1341.000000,342.000000,272,268,0,1,1,5
1740604542446,0.532227,6584,901700000041596,1000,3.150000,100,1.385000,0,0.600000,2031,673,2037.000000,677.000000,272,263,0,3,1,10
1740604543446,0.518555,6584,901700000041596,1000,3.107143,100,1.160000,0,0.500000,1325,160,1329.000000,162.000000,272,266,0,2,1,7
1740604544446,0.535400,6584,901700000041596,1000,3.116667,100,1.249000,0,0.300000,2027,722,2032.000000,728.000000,273,269,0,1,0,4
1740604545446,0.521240,6584,901700000041596,1000,3.153846,100,2.133000,0,0.500000,1362,396,1366.000000,405.000000,272,260,0,4,1,13
1740604546446,0.518555,6584,901700000041596,1000,3.177966,100,1.531000,0,0.500000,1975,719,1980.000000,719.000000,273,258,0,5,0,15
1740604547446,0.537354,6584,901700000041596,1000,3.140351,100,1.711000,0,0.600000,1287,176,1290.000000,178.000000,272,261,0,4,1,12
1740604548446,0.532227,6584,901700000041596,1000,3.224138,100,1.767000,0,0.500000,2006,755,2011.000000,765.000000,272,256,0,6,1,17
1740604549446,0.532227,6584,901700000041596,1000,3.169231,100,0.699000,0,0.600000,1346,516,1350.000000,515.000000,272,257,0,5,1,16
1740604550446,0.514404,6584,901700000041596,1000,3.200000,100,1.627000,0,0.500000,1943,455,1948.000000,459.000000,273,265,0,2,0,8
1740604551446,0.546387,6584,901700000041596,1000,3.179688,100,0.977000,0,0.400000,1348,506,1352.000000,510.000000,272,257,0,5,1,16
1740604552446,0.549561,6584,901700000041596,1000,3.272727,100,2.361000,0,0.400000,1928,453,1933.000000,457.000000,273,262,0,4,0,11
1740604553446,0.485352,6584,901700000041596,1000,3.225352,100,1.664000,0,0.500000,1216,600,1219.000000,604.000000,272,255,0,6,1,18
1740604554446,0.538330,6584,901700000041596,1000,3.142857,100,1.660000,0,0.300000,1940,217,1945.000000,219.000000,273,266,0,2,0,6
1740604555446,0.533203,6584,901700000041596,1000,3.150943,100,1.946000,0,0.500000,1298,736,1302.000000,741.000000,272,262,0,3,1,9
1740604556446,0.546387,6584,901700000041596,1000,3.187500,100,1.662000,0,0.400000,2099,307,2104.000000,315.000000,273,257,0,5,0,16
1740604557446,0.487549,6584,901700000041596,1000,3.111111,100,1.525000,0,0.400000,1279,524,1282.000000,524.000000,272,264,0,3,1,9
1740604558446,0.494385,6584,901700000041596,1000,3.191489,100,1.161000,0,0.500000,2003,203,2008.000000,206.000000,273,261,0,4,0,12
1740604559446,0.505371,6584,901700000041596,1000,3.100000,100,2.440000,0,0.300000,1228,241,1231.000000,243.000000,272,266,0,2,1,7
1740604560446,0.500244,6584,901700000041596,1000,3.144444,100,1.470000,0,0.600000,2193,547,2199.000000,555.000000,273,263,0,3,0,10
1740604561446,0.524414,6584,901700000041596,1000,3.212963,100,2.505000,0,0.400000,1305,251,1309.000000,249.000000,272,259,0,5,1,14
1740604562446,0.516357,6584,901700000041596,1000,3.178571,100,1.858000,0,0.600000,1989,334,1995.000000,338.000000,273,264,0,3,0,9
1740604563446,0.473389,6584,901700000041596,1000,3.181818,100,1.493000,0,0.700000,1259,585,1262.000000,588.000000,272,256,0,6,1,17
1740604564446,0.542236,6584,901700000041596,1000,3.147059,100,1.284000,0,0.300000,2089,677,2094.000000,682.000000,273,267,0,2,0,6
1740604565446,0.507324,6584,901700000041596,1000,3.239130,100,2.854000,0,0.400000,1254,338,1258.000000,341.000000,272,252,0,7,1,21
1740604566446,0.523438,6584,901700000041596,1000,3.142857,100,0.894000,0,0.400000,2140,555,2146.000000,560.000000,273,265,0,2,0,8
1740604567446,0.518555,6584,901700000041596,1000,3.180328,100,3.304000,0,0.500000,1227,447,1231.000000,450.000000,272,256,0,6,1,17
1740604568446,0.541260,6584,901700000041596,1000,3.204225,100,0.835000,0,0.400000,2024,497,2029.000000,501.000000,273,254,0,6,0,19
1740604569446,0.512207,6584,901700000041596,1000,3.114286,100,3.106000,0,0.500000,1337,415,1340.000000,418.000000,272,267,0,2,1,6
1740604570446,0.541260,6584,901700000041596,1000,3.213235,100,1.224000,0,0.400000,1977,567,1982.000000,571.000000,273,254,0,6,0,19
1740604571446,0.550293,6584,901700000041596,1000,3.135135,100,3.350000,0,0.700000,1198,348,1201.000000,357.000000,272,265,0,2,1,8
1740604572446,0.538330,6584,901700000041596,1000,3.178571,100,1.361000,0,0.500000,2015,685,2020.000000,682.000000,272,260,0,4,1,13
1740604573446,0.526367,6584,901700000041596,1000,3.198113,100,1.946000,0,0.400000,1323,142,1326.000000,144.000000,272,259,0,5,1,14
1740604574446,0.545410,6584,901700000041596,1000,3.170000,100,2.318000,0,0.500000,2004,778,2009.000000,783.000000,272,261,0,4,1,12
1740604575446,0.545410,6584,901700000041596,1000,3.222892,100,2.186000,0,0.500000,1234,232,1238.000000,235.000000,272,249,0,8,1,24
1740604576446,0.473389,6584,901700000041596,1000,3.142857,100,1.660000,0,0.500000,2290,705,2296.000000,710.000000,273,267,0,2,0,6
1740604577446,0.527344,6584,901700000041596,1000,3.201389,100,2.845000,0,0.600000,1328,246,1331.000000,248.000000,272,255,0,6,1,18
1740604578446,0.518555,6584,901700000041596,1000,3.145161,100,1.142000,0,0.400000,1834,666,1839.000000,675.000000,273,267,0,2,0,6
1740604579446,0.534424,6584,901700000041596,1000,3.225352,100,2.354000,0,0.500000,1296,721,1300.000000,721.000000,273,250,0,8,0,23
1740604580446,0.511230,6584,901700000041596,1000,3.166667,100,1.516000,0,0.500000,2071,233,2077.000000,236.000000,273,261,0,4,0,12
1740604581446,0.544434,6584,901700000041596,1000,3.175439,100,1.762000,0,0.600000,1329,790,1332.000000,796.000000,273,260,0,4,0,13
1740604582446,0.528320,6584,901700000041596,1000,3.218310,100,3.121000,0,0.500000,1986,369,1992.000000,372.000000,273,253,0,7,0,20
1740604583446,0.540283,6584,901700000041596,1000,3.216667,100,1.403000,0,0.400000,1344,575,1348.000000,578.000000,272,258,0,5,1,15
1740604584446,0.537354,6584,901700000041596,1000,3.134146,100,1.756000,0,0.400000,1995,235,2001.000000,238.000000,273,265,0,2,0,8
1740604585446,0.528320,6584,901700000041596,1000,3.101852,100,1.606000,0,0.400000,1300,541,1303.000000,544.000000,272,264,0,3,1,9
1740604586446,0.516357,6584,901700000041596,1000,3.232558,100,1.181000,0,0.500000,2114,102,2120.000000,104.000000,273,260,0,4,0,13
1740604587446,0.528320,6584,901700000041596,1000,3.068965,100,2.292000,0,0.600000,1162,192,1165.000000,194.000000,272,269,0,1,1,4
1740604588446,0.552246,6584,901700000041596,1000,3.115385,100,1.645000,0,0.400000,1985,278,1990.000000,281.000000,273,266,0,2,0,7
1740604589446,0.547363,6584,901700000041596,1000,3.201923,100,1.123000,0,0.500000,1247,485,1250.000000,488.000000,273,259,0,5,0,14
1740604590446,0.548340,6584,901700000041596,1000,3.118421,100,2.708000,0,0.600000,2098,444,2104.000000,448.000000,273,266,0,2,0,7
1740604591446,0.497314,6584,901700000041596,1000,3.195652,100,1.613000,0,0.400000,1322,661,1326.000000,665.000000,272,253,0,7,1,20
1740604592446,0.500244,6584,901700000041596,1000,3.210526,100,1.792000,0,0.400000,1787,701,1792.000000,706.000000,273,258,0,5,0,15
1740604593446,0.500244,6584,901700000041596,1000,3.202703,100,4.691000,0,0.400000,1365,354,1369.000000,356.000000,272,253,0,7,1,20
1740604594446,0.506348,6584,901700000041596,1000,3.118421,100,1.125000,0,0.600000,2124,580,2130.000000,584.000000,273,266,0,2,0,7
1740604595446,0.548340,6584,901700000041596,1000,3.161538,100,2.642000,0,0.500000,1267,400,1271.000000,403.000000,273,258,0,5,0,15
1740604596446,0.550293,6584,901700000041596,1000,3.196970,100,1.726000,0,0.400000,2124,683,2129.000000,692.000000,273,254,0,6,0,19
1740604597446,0.537354,6584,901700000041596,1000,3.149254,100,2.996000,0,0.700000,1388,256,1392.000000,254.000000,273,259,0,5,0,14
1740604598446,0.548340,6584,901700000041596,1000,3.106061,100,1.268000,0,0.500000,1952,654,1957.000000,659.000000,273,267,0,2,0,6
1740604599446,0.463379,6584,901700000041596,1000,3.183824,100,1.702000,0,0.300000,1337,655,1341.000000,659.000000,273,252,0,6,0,19
1740604600446,0.520264,6584,901700000041596,1000,3.219298,100,1.837000,0,0.600000,2029,350,2035.000000,353.000000,273,257,0,5,0,16
1740604601446,0.533203,6584,901700000041596,1000,3.193877,100,1.514000,0,0.500000,1296,562,1300.000000,565.000000,272,261,0,4,1,12
1740604602446,0.544434,6584,901700000041596,1000,3.253968,100,2.824000,0,0.400000,1959,443,1964.000000,447.000000,273,254,0,6,0,19
1740604603446,0.524414,6584,901700000041596,1000,3.135417,100,1.680000,0,0.500000,1223,634,1226.000000,638.000000,272,262,0,4,1,11
1740604604446,0.532227,6584,901700000041596,1000,3.209677,100,2.275000,0,0.400000,2213,438,2219.000000,442.000000,273,255,0,6,0,18
1740604605446,0.516357,6584,901700000041596,1000,3.236111,100,1.109000,0,0.500000,1288,477,1292.000000,480.000000,272,252,0,7,1,21
1740604606446,0.498535,6584,901700000041596,1000,3.180851,100,1.708000,0,0.400000,1963,799,1968.000000,804.000000,273,261,0,4,0,12
1740604607446,0.537354,6584,901700000041596,1000,3.217391,100,2.670000,0,0.400000,1101,177,1105.000000,179.000000,272,251,0,7,1,21
1740604608446,0.546387,6584,901700000041596,1000,3.186047,100,1.480000,0,0.500000,1496,754,1500.000000,760.000000,273,262,0,4,0,11
1740604609446,0.528320,6584,901700000041596,1000,3.173913,100,2.105000,0,0.500000,1092,166,1095.000000,168.000000,272,255,0,6,1,18
1740604610446,0.552246,6584,901700000041596,1000,3.121622,100,1.812000,0,0.400000,1867,786,1873.000000,796.000000,273,266,0,2,0,7
1740604611446,0.451416,6584,901700000041596,1000,3.240000,100,3.302000,0,0.500000,1609,366,1614.000000,365.000000,272,250,0,8,1,23
1740604612446,0.541260,6584,901700000041596,1000,3.138889,100,1.101000,0,0.500000,1639,558,1643.000000,562.000000,273,262,0,4,0,11
1740604613446,0.545410,6584,901700000041596,1000,3.228814,100,3.988000,0,0.500000,1394,377,1397.000000,380.000000,273,255,0,6,0,18
1740604614446,0.525391,6584,901700000041596,1000,3.105769,100,1.307000,0,0.500000,2060,665,2065.000000,669.000000,273,264,0,3,0,9
1740604615446,0.532227,6584,901700000041596,1000,3.234848,100,1.461000,0,0.500000,1469,201,1473.000000,203.000000,272,251,0,7,0,20
1740604616446,0.533203,6584,901700000041596,1000,3.050000,100,1.068000,0,0.500000,2279,550,2285.000000,554.000000,272,270,0,1,1,3
1740604617446,0.528320,6584,901700000041596,1000,3.182692,100,3.339000,0,0.600000,1349,281,1353.000000,283.000000,273,259,0,5,0,14
1740604618446,0.517334,6584,901700000041596,1000,3.137500,100,0.748000,0,0.400000,2091,129,2097.000000,133.000000,273,265,0,2,0,8
1740604619446,0.529541,6584,901700000041596,1000,3.128572,100,1.532000,0,0.500000,1191,183,1194.000000,185.000000,272,267,0,2,1,6
1740604620446,0.520264,6584,901700000041596,1000,3.141026,100,1.343000,0,0.500000,1694,628,1699.000000,633.000000,273,265,0,2,0,8
1740604621446,0.499268,6584,901700000041596,1000,3.222222,100,1.054000,0,0.500000,1156,62,1159.000000,63.000000,273,257,0,5,0,16
1740604622446,0.507324,6584,901700000041596,1000,3.000000,100,0.417000,0,0.600000,1997,46,2003.000000,48.000000,273,273,0,0,0,0
1740604623446,0.530273,6584,901700000041596,1000,3.045455,100,0.142000,0,0.300000,1402,18,1405.000000,19.000000,272,271,0,0,1,2
1740604624446,0.527344,6584,901700000041596,1000,3.000000,100,0.430000,0,0.500000,2026,52,2032.000000,54.000000,273,272,0,0,0,0
1740604625446,0.528320,6584,901700000041596,1000,3.000000,100,0.000000,0,0.500000,1506,19,1510.000000,21.000000,272,272,0,0,1,1
1740604626446,0.505371,6584,901700000041596,1000,3.000000,100,0.550000,0,0.500000,2181,46,2187.000000,47.000000,273,273,0,0,0,0
1740604627446,0.500244,6584,901700000041596,1000,3.000000,100,0.000000,0,0.500000,1075,14,1078.000000,15.000000,272,272,0,0,1,1
1740604628446,0.533203,6584,901700000041596,1000,3.000000,100,0.923000,0,0.400000,1833,46,1838.000000,48.000000,273,273,0,0,0,0
1740604629446,0.487549,6584,901700000041596,1000,3.020833,100,0.125000,0,0.600000,1415,20,1419.000000,21.000000,272,272,0,0,1,1
1740604630446,0.526367,6584,901700000041596,1000,3.031250,100,0.510000,0,0.500000,1988,47,1994.000000,48.000000,273,272,0,0,0,1
1740604631446,0.541260,6584,901700000041596,1000,3.000000,100,0.000000,0,0.400000,1385,13,1389.000000,14.000000,272,268,0,0,1,1
1740604632446,0.544434,6584,901700000041596,1000,3.000000,100,0.698000,0,0.600000,2001,53,2007.000000,55.000000,273,273,0,0,0,0
1740604633446,0.541260,6584,901700000041596,1000,3.000000,100,0.142000,0,0.400000,1460,18,1464.000000,19.000000,272,272,0,0,1,1
1740604634446,0.527344,6584,901700000041596,1000,3.000000,100,0.319000,0,0.400000,2099,52,2105.000000,54.000000,273,272,0,0,0,1
1740604635446,0.518555,6584,901700000041596,1000,3.000000,100,3.283000,0,0.500000,1259,275,1262.000000,277.000000,272,271,0,0,1,2
1740604636446,0.533203,6584,901700000041596,1000,3.134615,100,1.451000,0,0.300000,1975,648,1981.000000,652.000000,273,262,0,4,0,11
1740604637446,0.546387,6584,901700000041596,1000,3.197183,100,2.709000,0,0.400000,1334,306,1338.000000,308.000000,272,255,0,6,0,18
1740604638446,0.527344,6584,901700000041596,1000,3.264151,100,1.439000,0,0.700000,2011,716,2016.000000,721.000000,272,257,0,5,1,16
1740604639446,0.541260,6584,901700000041596,1000,3.236364,100,1.710000,0,0.700000,1418,633,1422.000000,637.000000,272,258,0,5,1,15
1740604640446,0.538330,6584,901700000041596,1000,3.241379,100,2.183000,0,0.500000,1944,346,1949.000000,349.000000,273,255,0,6,0,18
1740604641446,0.506348,6584,901700000041596,1000,3.140351,100,1.664000,0,0.500000,1483,683,1487.000000,688.000000,272,261,0,4,1,12
1740604642446,0.511230,6584,901700000041596,1000,3.205357,100,2.739000,0,0.400000,2036,385,2041.000000,394.000000,273,258,0,5,0,15
1740604643446,0.539551,6584,901700000041596,1000,3.166667,100,1.392000,0,0.600000,1396,644,1400.000000,648.000000,272,255,0,6,1,18
1740604644446,0.535400,6584,901700000041596,1000,3.156863,100,1.828000,0,0.600000,1947,630,1952.000000,630.000000,273,261,0,4,0,12
1740604645446,0.524414,6584,901700000041596,1000,3.191667,100,2.413000,0,0.500000,1350,225,1354.000000,227.000000,273,259,0,5,0,14
1740604646446,0.515381,6584,901700000041596,1000,3.127660,100,2.177000,0,0.600000,1929,263,1934.000000,266.000000,273,265,0,2,0,8
1740604647446,0.539551,6584,901700000041596,1000,3.125000,100,1.300000,0,0.600000,1509,514,1513.000000,518.000000,272,264,0,3,1,9
1740604648446,0.536377,6584,901700000041596,1000,3.204545,100,1.800000,0,0.400000,1850,141,1855.000000,143.000000,273,261,0,4,0,12
1740604649446,0.546387,6584,901700000041596,1000,3.131579,100,2.627000,0,0.300000,1526,261,1531.000000,263.000000,272,266,0,2,1,7
1740604650446,0.539551,6584,901700000041596,1000,3.202381,100,1.275000,0,0.700000,1848,614,1853.000000,623.000000,273,263,0,3,0,10
1740604651446,0.534424,6584,901700000041596,1000,3.171429,100,3.634000,0,0.500000,1413,404,1417.000000,403.000000,272,254,0,6,1,19
1740604652446,0.490234,6584,901700000041596,1000,3.189394,100,1.410000,0,0.400000,2144,716,2150.000000,722.000000,272,256,0,6,1,17
1740604653446,0.530273,6584,901700000041596,1000,3.158333,100,1.779000,0,0.400000,1297,611,1300.000000,615.000000,272,259,0,5,1,14
1740604654446,0.546387,6584,901700000041596,1000,3.234848,100,2.833000,0,0.400000,2041,393,2047.000000,401.000000,273,253,0,7,0,20
1740604655446,0.541260,6584,901700000041596,1000,3.147541,100,1.812000,0,0.600000,1516,656,1520.000000,656.000000,272,260,0,4,1,13
1740604656446,0.547363,6584,901700000041596,1000,3.163636,100,2.456000,0,0.400000,1873,370,1878.000000,373.000000,273,258,0,5,0,15
1740604657446,0.534424,6584,901700000041596,1000,3.204918,100,1.715000,0,0.600000,1562,654,1567.000000,658.000000,272,256,0,6,1,17
1740604658446,0.543213,6584,901700000041596,1000,3.173077,100,1.499000,0,0.600000,1899,491,1904.000000,497.000000,273,261,0,4,0,12
1740604659446,0.524414,6584,901700000041596,1000,3.203125,100,2.063000,0,0.800000,1396,429,1400.000000,435.000000,272,255,0,6,1,18
1740604660446,0.529541,6584,901700000041596,1000,3.181035,100,1.513000,0,0.500000,2007,714,2013.000000,714.000000,273,259,0,5,0,14
1740604661446,0.529541,6584,901700000041596,1000,3.206897,100,3.066000,0,0.600000,1414,365,1418.000000,367.000000,272,257,0,5,1,16
1740604662446,0.524414,6584,901700000041596,1000,3.166667,100,1.672000,0,0.400000,1988,662,1993.000000,666.000000,273,261,0,4,0,12
1740604663446,0.549561,6584,901700000041596,1000,3.169355,100,3.211000,0,0.500000,1463,326,1467.000000,329.000000,272,257,0,5,1,16
1740604664446,0.504395,6584,901700000041596,1000,3.213235,100,1.352000,0,0.600000,2244,706,2182.000000,712.000000,273,253,0,7,0,20
1740604665446,0.526367,6584,901700000041596,1000,3.184211,100,1.545000,0,0.800000,1080,656,1151.000000,660.000000,272,260,0,4,1,13
1740604666446,0.497314,6584,901700000041596,1000,3.246032,100,2.318000,0,0.500000,1998,424,2003.000000,428.000000,273,256,0,6,0,17
1740604667446,0.545410,6584,901700000041596,1000,3.221312,100,1.461000,0,0.500000,1421,661,1425.000000,666.000000,272,257,0,5,1,16
1740604668446,0.506348,6584,901700000041596,1000,3.156250,100,1.578000,0,0.500000,1997,659,2002.000000,664.000000,272,262,0,4,1,11
1740604669446,0.474365,6584,901700000041596,1000,3.207547,100,1.858000,0,0.700000,1381,191,1385.000000,203.000000,272,259,0,5,1,14
1740604670446,0.530273,6584,901700000041596,1000,3.185185,100,2.134000,0,0.400000,2128,357,2133.000000,350.000000,272,260,0,4,1,13
1740604671446,0.537354,6584,901700000041596,1000,3.213115,100,1.547000,0,0.400000,1259,695,1262.000000,699.000000,272,256,0,6,1,17
1740604672446,0.541260,6584,901700000041596,1000,3.184211,100,2.399000,0,0.500000,2243,361,2249.000000,365.000000,273,260,0,4,0,13
1740604673446,0.489258,6584,901700000041596,1000,3.238806,100,1.944000,0,0.400000,1294,660,1297.000000,668.000000,272,252,0,7,1,21
1740604674446,0.550293,6584,901700000041596,1000,3.115385,100,1.718000,0,0.500000,1872,612,1877.000000,612.000000,273,263,0,3,0,10
1740604675446,0.521240,6584,901700000041596,1000,3.203704,100,2.711000,0,0.600000,1588,356,1592.000000,359.000000,273,251,0,8,0,22
1740604676446,0.521240,6584,901700000041596,1000,3.174242,100,1.757000,0,0.500000,1961,650,1966.000000,655.000000,273,256,0,6,0,17
1740604677446,0.508545,6584,901700000041596,1000,3.206349,100,3.526000,0,0.700000,1503,335,1508.000000,338.000000,272,258,0,5,1,15
1740604678446,0.547363,6584,901700000041596,1000,3.153846,100,1.116000,0,0.400000,1812,602,1817.000000,605.000000,273,265,0,2,0,8
1740604679446,0.541260,6584,901700000041596,1000,3.163461,100,1.492000,0,0.500000,1584,153,1588.000000,155.000000,272,261,0,4,1,12
1740604680446,0.543213,6584,901700000041596,1000,3.173077,100,1.766000,0,0.400000,1969,244,1974.000000,247.000000,273,265,0,1,0,5
1740604681446,0.556396,6584,901700000041596,1000,3.151163,100,1.374000,0,0.500000,1581,478,1585.000000,482.000000,272,264,0,3,1,9
1740604682446,0.534424,6584,901700000041596,1000,3.193182,100,2.302000,0,0.500000,1737,295,1742.000000,298.000000,273,263,0,3,0,10
1740604683446,0.550293,6584,901700000041596,1000,3.150794,100,1.879000,0,0.600000,1432,678,1436.000000,683.000000,273,260,0,4,0,13
1740604684446,0.532227,6584,901700000041596,1000,3.190476,100,2.900000,0,0.500000,1994,318,2000.000000,325.000000,273,257,0,5,0,16
1740604685446,0.524414,6584,901700000041596,1000,3.163636,100,1.730000,0,0.700000,1528,708,1532.000000,709.000000,272,261,0,4,1,12
1740604686446,0.541260,6584,901700000041596,1000,3.217742,100,2.032000,0,0.500000,1916,317,1921.000000,320.000000,273,255,0,6,0,18
1740604687446,0.551270,6584,901700000041596,1000,3.245763,100,1.535000,0,0.500000,1359,682,1363.000000,686.000000,272,255,0,6,1,18
1740604688446,0.539551,6584,901700000041596,1000,3.176471,100,1.690000,0,0.500000,2019,706,2024.000000,715.000000,273,261,0,4,0,12
1740604689446,0.545410,6584,901700000041596,1000,3.232143,100,2.259000,0,0.500000,1580,365,1585.000000,364.000000,272,256,0,6,1,17
1740604690446,0.535400,6584,901700000041596,1000,3.231884,100,1.822000,0,0.600000,1807,659,1812.000000,664.000000,273,251,0,8,0,22
1740604691446,0.516357,6584,901700000041596,1000,3.141791,100,2.103000,0,0.600000,1324,709,1328.000000,718.000000,272,259,0,5,1,14
1740604692446,0.523438,6584,901700000041596,1000,3.164179,100,2.268000,0,0.400000,2286,351,2292.000000,355.000000,273,256,0,6,0,17
1740604693446,0.549561,6584,901700000041596,1000,3.152542,100,1.312000,0,0.500000,1186,612,1189.000000,616.000000,272,260,0,4,1,13
1740604694446,0.508545,6584,901700000041596,1000,3.241379,100,2.453000,0,0.400000,1834,474,1839.000000,474.000000,273,254,0,6,0,18
1740604695446,0.540283,6584,901700000041596,1000,3.166667,100,1.612000,0,0.500000,1562,675,1566.000000,680.000000,273,255,0,6,0,18
1740604696446,0.535400,6584,901700000041596,1000,3.122642,100,1.356000,0,0.400000,1907,680,1912.000000,685.000000,273,263,0,3,0,10
1740604697446,0.528320,6584,901700000041596,1000,3.258929,100,2.276000,0,0.600000,1419,350,1423.000000,353.000000,273,256,0,6,0,17
1740604698446,0.551270,6584,901700000041596,1000,3.201754,100,1.211000,0,0.300000,2085,633,2090.000000,638.000000,273,259,0,5,0,14
1740604699446,0.535400,6584,901700000041596,1000,3.183333,100,2.933000,0,0.300000,1282,360,1285.000000,363.000000,273,258,0,5,0,15
1740604700446,0.536377,6584,901700000041596,1000,3.246154,100,1.807000,0,0.500000,1982,706,1987.000000,716.000000,273,252,0,7,0,20
1740604701446,0.526367,6584,901700000041596,1000,3.161017,100,1.508000,0,0.500000,1353,657,1357.000000,658.000000,272,259,0,5,1,14
1740604702446,0.540283,6584,901700000041596,1000,3.250000,100,2.020000,0,0.500000,2127,446,2132.000000,450.000000,273,256,0,6,0,17
1740604703446,0.529541,6584,901700000041596,1000,3.144068,100,1.517000,0,0.600000,1393,623,1397.000000,628.000000,272,262,0,4,1,11
1740604704446,0.545410,6584,901700000041596,1000,3.174603,100,1.411000,0,0.400000,1999,243,2004.000000,246.000000,272,255,0,6,0,17
1740604705446,0.501221,6584,901700000041596,1000,3.155555,100,2.372000,0,0.600000,1562,230,1566.000000,232.000000,272,263,0,3,1,10
1740604706446,0.512207,6584,901700000041596,1000,3.148148,100,1.783000,0,0.400000,1874,574,1879.000000,578.000000,273,260,0,4,0,13
1740604707446,0.545410,6584,901700000041596,1000,3.139535,100,1.659000,0,0.500000,1454,169,1458.000000,171.000000,273,265,0,2,0,8
1740604708446,0.547363,6584,901700000041596,1000,3.096774,100,2.683000,0,0.400000,1952,276,1957.000000,284.000000,273,268,0,1,0,5
1740604709446,0.534424,6584,901700000041596,1000,3.169811,100,1.323000,0,0.600000,1371,623,1375.000000,633.000000,272,261,0,4,0,12
1740604710446,0.513428,6584,901700000041596,1000,3.191667,100,1.531000,0,0.400000,1979,721,1984.000000,715.000000,273,258,0,5,0,15
1740604711446,0.509521,6584,901700000041596,1000,3.208333,100,3.057000,0,0.700000,1355,356,1359.000000,359.000000,273,248,0,8,0,23
1740604712446,0.518555,6584,901700000041596,1000,3.254386,100,1.532000,0,0.500000,2084,715,2089.000000,721.000000,273,256,0,6,0,17
1740604713446,0.548340,6584,901700000041596,1000,3.147541,100,1.505000,0,0.600000,1261,596,1264.000000,599.000000,272,259,0,5,1,14
