Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl
1740602162554,0.537842,72,901700000041596,1000,3.136364,100,9.079000,0,NoValue,0,100,0.000000,101.000000,273,267,0,2,0,6
1740602163554,0.556641,72,901700000041596,1000,3.150000,100,2.715000,0,NoValue,0,923,0.000000,923.000000,273,264,0,3,0,9
1740602164554,0.533691,72,901700000041596,1000,3.136364,100,2.248000,0,NoValue,0,532,0.000000,534.000000,273,269,0,1,0,4
1740602165554,0.543701,72,901700000041596,1000,3.107692,100,3.048000,0,NoValue,0,1047,0.000000,1051.000000,273,262,0,4,0,11
1740602166554,0.564697,72,901700000041596,1000,3.185714,100,8.270000,0,NoValue,0,212,0.000000,213.000000,273,266,0,2,0,7
1740602167554,0.517822,72,901700000041596,1000,3.097222,100,2.299000,0,NoValue,0,1333,0.000000,1339.000000,273,263,0,3,0,10
1740602168554,0.549561,72,901700000041596,1000,3.205882,100,8.489000,0,NoValue,0,100,0.000000,105.000000,273,267,0,2,0,6
1740602169554,0.536865,72,901700000041596,1000,3.065217,100,2.925000,0,NoValue,0,1125,0.000000,1130.000000,273,269,0,1,0,4
1740602170554,0.539551,72,901700000041596,1000,3.137255,100,2.464000,0,NoValue,0,476,0.000000,478.000000,273,264,0,3,0,9
1740602171554,0.570557,72,901700000041596,1000,3.084507,100,2.952000,0,NoValue,0,1058,0.000000,1058.000000,273,264,0,3,0,9
1740602172553,-0.432129,72,901700000041596,1000,3.152174,100,11.453000,0,NoValue,0,257,0.000000,259.000000,273,265,0,2,0,7
1740602173554,0.552734,72,901700000041596,1000,3.080000,100,2.245000,0,NoValue,0,1232,0.000000,1237.000000,273,262,0,4,0,11
1740602174553,-0.458252,72,901700000041596,1000,3.137500,100,9.635000,0,NoValue,0,134,0.000000,135.000000,273,266,0,2,0,7
1740602175554,0.552734,72,901700000041596,1000,3.048387,100,4.040000,0,NoValue,0,1035,0.000000,1041.000000,273,267,0,2,0,6
1740602176554,0.562744,72,901700000041596,1000,3.098485,100,9.323000,0,NoValue,0,223,0.000000,225.000000,273,261,0,3,0,10
1740602177553,-0.435303,72,901700000041596,1000,3.100000,100,2.417000,0,NoValue,0,1389,0.000000,1399.000000,273,264,0,3,0,9
1740602178554,0.547852,72,901700000041596,1000,3.138158,100,3.063000,0,NoValue,0,879,0.000000,879.000000,273,258,0,5,0,15
1740602179554,0.530518,72,901700000041596,1000,3.189655,100,7.244000,0,NoValue,0,179,0.000000,179.000000,273,266,0,2,0,7
1740602180554,0.557861,72,901700000041596,1000,3.101562,100,2.217000,0,0.200000,0,1355,0.000000,1361.000000,273,262,0,4,0,11
1740602181554,0.512695,72,901700000041596,1000,3.147059,100,7.877000,0,NoValue,0,257,0.000000,262.000000,273,263,0,3,0,10
1740602182554,0.548584,72,901700000041596,1000,3.161538,100,3.242000,0,NoValue,0,1024,0.000000,1025.000000,273,261,0,4,0,12
1740602183554,0.566650,72,901700000041596,1000,3.130000,100,3.082000,0,NoValue,0,767,0.000000,770.000000,273,265,0,2,0,8
1740602184554,0.567871,72,901700000041596,1000,3.142857,100,2.251000,0,NoValue,0,700,0.000000,707.000000,273,261,0,4,0,12
1740602185554,0.523682,72,901700000041596,1000,3.094594,100,2.951000,0,NoValue,0,890,0.000000,890.000000,273,261,0,4,0,12
1740602186554,0.567871,72,901700000041596,1000,3.000000,100,3.165000,0,NoValue,0,733,0.000000,737.000000,273,270,0,1,0,3
1740602187554,0.523682,72,901700000041596,1000,3.216216,100,2.406000,0,NoValue,0,756,0.000000,759.000000,273,256,0,6,0,17
1740602188554,0.506836,72,901700000041596,1000,3.027778,100,6.595000,0,NoValue,0,414,0.000000,420.000000,273,270,0,1,0,3
1740602189554,0.567871,72,901700000041596,1000,3.118421,100,3.078000,0,NoValue,0,800,0.000000,804.000000,273,260,0,4,0,13
1740602190554,0.545654,72,901700000041596,1000,3.080645,100,3.448000,0,NoValue,0,957,0.000000,962.000000,273,264,0,3,0,9
1740602191554,0.545654,72,901700000041596,1000,3.156250,100,2.118000,0,NoValue,0,532,0.000000,530.000000,273,263,0,3,0,10
1740602192554,0.530518,72,901700000041596,1000,3.073771,100,3.643000,0,NoValue,0,1091,0.000000,1101.000000,273,263,0,3,0,9
1740602193554,0.553711,72,901700000041596,1000,3.125000,100,2.615000,0,NoValue,0,498,0.000000,497.000000,273,265,0,2,0,8
1740602194554,0.539551,72,901700000041596,1000,3.127451,100,3.367000,0,NoValue,0,957,0.000000,966.000000,273,265,0,2,0,8
1740602195554,0.580566,72,901700000041596,1000,3.093333,100,8.025000,0,NoValue,0,313,0.000000,310.000000,273,262,0,4,0,11
1740602196554,0.546875,72,901700000041596,1000,3.104839,100,3.696000,0,NoValue,0,744,0.000000,748.000000,273,261,0,3,0,9
1740602197554,0.537842,72,901700000041596,1000,3.043478,100,8.787000,0,NoValue,0,179,0.000000,183.000000,273,271,0,0,0,2
1740602198554,0.545654,72,901700000041596,1000,3.118056,100,1.953000,0,NoValue,0,1265,0.000000,1267.000000,273,258,0,5,0,15
1740602199554,0.569580,72,901700000041596,1000,3.158537,100,7.354000,0,NoValue,0,279,0.000000,285.000000,273,265,0,2,0,8
1740602200554,0.546875,72,901700000041596,1000,3.161538,100,3.454000,0,NoValue,0,946,0.000000,946.000000,273,260,0,4,0,13
1740602201554,0.541748,72,901700000041596,1000,3.105769,100,2.481000,0,NoValue,0,576,0.000000,584.000000,273,265,0,2,0,8
1740602202554,0.497559,72,901700000041596,1000,3.154412,100,3.127000,0,NoValue,0,957,0.000000,961.000000,273,258,0,5,0,15
1740602203554,0.557861,72,901700000041596,1000,3.010417,100,2.360000,0,NoValue,0,576,0.000000,579.000000,273,269,0,1,0,4
1740602204554,0.542725,72,901700000041596,1000,3.166667,100,2.492000,0,NoValue,0,946,0.000000,954.000000,273,257,0,5,0,16
1740602205554,0.497559,72,901700000041596,1000,3.148649,100,6.438000,0,NoValue,0,279,0.000000,281.000000,273,265,0,2,0,8
1740602206554,0.555664,72,901700000041596,1000,3.151515,100,3.262000,0,NoValue,0,1002,0.000000,1002.000000,273,257,0,5,0,16
1740602207554,0.546875,72,901700000041596,1000,3.107843,100,2.942000,0,NoValue,0,554,0.000000,557.000000,273,264,0,3,0,9
1740602208554,0.542725,72,901700000041596,1000,3.053571,100,3.208000,0,NoValue,0,901,0.000000,905.000000,273,268,0,1,0,5
1740602209554,0.545654,72,901700000041596,1000,3.174419,100,7.725000,0,NoValue,0,190,0.000000,191.000000,273,262,0,4,0,11
1740602210554,0.544678,72,901700000041596,1000,3.145455,100,1.932000,0,NoValue,0,1288,0.000000,1293.000000,273,264,0,3,0,9
1740602211554,0.521729,72,901700000041596,1000,3.204545,100,6.403000,0,NoValue,0,246,0.000000,251.000000,273,262,0,4,0,11
1740602212554,0.547852,72,901700000041596,1000,3.076923,100,3.266000,0,NoValue,0,1058,0.000000,1063.000000,273,263,0,3,0,10
1740602213554,0.519531,72,901700000041596,1000,3.164179,100,3.006000,0,NoValue,0,733,0.000000,733.000000,273,260,0,4,0,13
1740602214554,0.556641,72,901700000041596,1000,3.068965,100,2.209000,0,NoValue,0,576,0.000000,579.000000,273,264,0,3,0,9
1740602215554,0.563721,72,901700000041596,1000,3.050000,100,8.111000,0,NoValue,0,145,0.000000,150.000000,273,273,0,0,0,0
1740602216554,0.543701,72,901700000041596,1000,3.147059,100,3.375000,0,NoValue,0,1091,0.000000,1092.000000,273,263,0,3,0,10
1740602217554,0.552734,72,901700000041596,1000,3.084906,100,2.287000,0,NoValue,0,465,0.000000,467.000000,273,267,0,2,0,6
1740602218554,0.550537,72,901700000041596,1000,3.088235,100,3.697000,0,NoValue,0,1125,0.000000,1130.000000,273,262,0,3,0,10
1740602219554,0.556641,72,901700000041596,1000,3.145161,100,2.234000,0,NoValue,0,532,0.000000,538.000000,273,262,0,4,0,11
1740602220554,0.513672,72,901700000041596,1000,3.100000,100,3.126000,0,NoValue,0,1069,0.000000,1070.000000,273,263,0,3,0,10
1740602221554,0.536865,72,901700000041596,1000,3.157143,100,7.618000,0,NoValue,0,156,0.000000,157.000000,273,265,0,2,0,8
1740602222554,0.552734,72,901700000041596,1000,3.121212,100,2.747000,0,NoValue,0,1444,0.000000,1451.000000,273,263,0,3,0,10
1740602223554,0.490723,72,901700000041596,1000,3.129630,100,7.056000,0,NoValue,0,145,0.000000,150.000000,273,264,0,3,0,9
1740602224554,0.534668,72,901700000041596,1000,3.120690,100,3.684000,0,NoValue,0,1058,0.000000,1063.000000,273,263,0,3,0,10
1740602225554,0.546875,72,901700000041596,1000,3.079365,100,2.052000,0,NoValue,0,554,0.000000,553.000000,273,263,0,3,0,10
1740602226554,0.560547,72,901700000041596,1000,3.045455,100,3.620000,0,NoValue,0,856,0.000000,865.000000,273,268,0,1,0,5
1740602227554,0.526855,72,901700000041596,1000,3.113636,100,8.075000,0,NoValue,0,324,0.000000,322.000000,273,262,0,4,0,11
1740602228554,0.541748,72,901700000041596,1000,3.080000,100,3.277000,0,NoValue,0,778,0.000000,782.000000,273,266,0,2,0,7
1740602229554,0.513672,72,901700000041596,1000,3.116438,100,2.803000,0,NoValue,0,856,0.000000,860.000000,273,260,0,4,0,13
1740602230554,0.567871,72,901700000041596,1000,3.037037,100,2.888000,0,NoValue,0,711,0.000000,718.000000,273,270,0,1,0,3
1740602231554,0.559570,72,901700000041596,1000,3.166667,100,2.634000,0,NoValue,0,789,0.000000,789.000000,273,256,0,6,0,17
1740602232554,0.563721,72,901700000041596,1000,3.046875,100,2.248000,0,NoValue,0,767,0.000000,770.000000,273,271,0,0,0,2
1740602233554,0.561523,72,901700000041596,1000,3.126866,100,2.746000,0,NoValue,0,867,0.000000,875.000000,273,260,0,4,0,13
1740602234554,0.544678,72,901700000041596,1000,3.098361,100,3.093000,0,NoValue,0,756,0.000000,755.000000,273,263,0,3,0,10
1740602235554,0.550537,72,901700000041596,1000,3.131579,100,7.547000,0,NoValue,0,324,0.000000,330.000000,273,267,0,2,0,6
1740602236554,0.487549,72,901700000041596,1000,3.069767,100,3.681000,0,NoValue,0,968,0.000000,969.000000,273,260,0,4,0,13
1740602237554,0.561523,72,901700000041596,1000,3.118421,100,3.023000,0,NoValue,0,588,0.000000,591.000000,273,267,0,2,0,6
1740602238554,0.551514,72,901700000041596,1000,3.035088,100,3.414000,0,NoValue,0,856,0.000000,865.000000,273,268,0,1,0,5
1740602239554,0.542725,72,901700000041596,1000,3.047619,100,7.429000,0,NoValue,0,235,0.000000,236.000000,273,265,0,2,0,8
1740602240554,0.554688,72,901700000041596,1000,3.074468,100,3.156000,0,NoValue,0,968,0.000000,973.000000,273,266,0,2,0,7
1740602241554,0.550537,72,901700000041596,1000,3.144068,100,2.546000,0,NoValue,0,632,0.000000,631.000000,273,262,0,4,0,11
1740602242554,0.549561,72,901700000041596,1000,3.088710,100,3.597000,0,NoValue,0,1080,0.000000,1085.000000,273,264,0,3,0,9
1740602243554,0.549561,72,901700000041596,1000,3.087500,100,2.302000,0,NoValue,0,476,0.000000,482.000000,273,267,0,2,0,6
1740602244554,0.550537,72,901700000041596,1000,3.103175,100,3.128000,0,NoValue,0,823,0.000000,822.000000,273,265,0,2,0,8
1740602245554,0.521729,72,901700000041596,1000,3.120370,100,5.726000,0,NoValue,0,190,0.000000,191.000000,273,263,0,3,0,10
1740602246554,0.573730,72,901700000041596,1000,3.095745,100,3.594000,0,NoValue,0,1058,0.000000,1067.000000,273,265,0,2,0,8
1740602247554,0.548584,72,901700000041596,1000,3.107595,100,2.387000,0,NoValue,0,1277,0.000000,1278.000000,273,260,0,4,0,13
1740602248554,0.572754,72,901700000041596,1000,3.074468,100,6.340000,0,NoValue,0,246,0.000000,247.000000,273,266,0,2,0,7
1740602249554,0.561523,72,901700000041596,1000,3.132812,100,3.303000,0,0.100000,0,902,0.000000,906.000000,273,263,0,3,0,10
1740602250554,0.565674,72,901700000041596,1000,3.051724,100,2.007000,0,NoValue,0,521,0.000000,523.000000,273,270,0,0,0,2
1740602251554,0.570557,72,901700000041596,1000,3.084337,100,3.145000,0,NoValue,0,957,0.000000,961.000000,273,261,0,4,0,12
1740602252554,0.556641,72,901700000041596,1000,3.171429,100,7.227000,0,NoValue,0,380,0.000000,386.000000,273,267,0,2,0,6
1740602253554,0.564697,72,901700000041596,1000,3.097561,100,2.517000,0,NoValue,0,1321,0.000000,1323.000000,273,260,0,4,0,13
1740602254554,0.545654,72,901700000041596,1000,3.136364,100,6.203000,0,NoValue,0,279,0.000000,281.000000,273,264,0,3,0,9
1740602255554,0.551514,72,901700000041596,1000,3.125000,100,2.927000,0,NoValue,0,890,0.000000,898.000000,273,266,0,2,0,7
1740602256554,0.550537,72,901700000041596,1000,3.131250,100,3.590000,0,0.100000,0,767,0.000000,766.000000,273,258,0,5,0,15
1740602257554,0.550537,72,901700000041596,1000,3.013514,100,3.466000,0,NoValue,0,778,0.000000,782.000000,273,271,0,0,0,2
1740602258554,0.528564,72,901700000041596,1000,3.171429,100,2.041000,0,NoValue,0,700,0.000000,703.000000,273,256,0,6,0,17
1740602259554,0.560547,72,901700000041596,1000,3.075758,100,2.633000,0,NoValue,0,1002,0.000000,1006.000000,273,269,0,1,0,4
1740602260554,0.524658,72,901700000041596,1000,3.145833,100,4.497000,0,NoValue,0,123,0.000000,123.000000,273,261,0,4,0,12
1740602261554,0.535645,72,901700000041596,1000,3.045455,100,2.780000,0,NoValue,0,733,0.000000,741.000000,273,271,0,0,0,1
1740602262554,0.557861,72,901700000041596,1000,3.218310,100,2.150000,0,NoValue,0,800,0.000000,799.000000,273,254,0,6,0,19
1740602263554,0.569580,72,901700000041596,1000,3.045455,100,2.994000,0,NoValue,0,845,0.000000,853.000000,273,270,0,1,0,3
1740602264554,0.523682,72,901700000041596,1000,3.208333,100,2.957000,0,NoValue,0,879,0.000000,883.000000,273,254,0,6,0,19
1740602265554,0.569580,72,901700000041596,1000,3.115385,100,2.462000,0,NoValue,0,867,0.000000,867.000000,273,262,0,4,0,11
1740602266554,0.570557,72,901700000041596,1000,3.092592,100,8.253000,0,NoValue,0,257,0.000000,263.000000,273,269,0,1,0,4
1740602267554,0.538574,72,901700000041596,1000,3.115942,100,1.798000,0,NoValue,0,1288,0.000000,1289.000000,273,260,0,4,0,13
1740602268554,0.559570,72,901700000041596,1000,3.106383,100,8.199000,0,NoValue,0,290,0.000000,296.000000,273,265,0,2,0,8
1740602269554,0.539551,72,901700000041596,1000,3.125000,100,3.529000,0,NoValue,0,979,0.000000,980.000000,273,260,0,4,0,13
1740602270554,0.550537,72,901700000041596,1000,3.057143,100,2.042000,0,NoValue,0,465,0.000000,467.000000,273,269,0,1,0,4
1740602271554,0.534668,72,901700000041596,1000,3.163461,100,2.834000,0,NoValue,0,1024,0.000000,1033.000000,273,263,0,3,0,10
1740602272554,0.547852,72,901700000041596,1000,3.130435,100,7.851000,0,NoValue,0,179,0.000000,175.000000,273,263,0,3,0,10
1740602273554,0.570557,72,901700000041596,1000,3.129310,100,2.459000,0,NoValue,0,1344,0.000000,1350.000000,273,262,0,4,0,11
1740602274554,0.535645,72,901700000041596,1000,3.106557,100,7.028000,0,NoValue,0,223,0.000000,229.000000,273,263,0,3,0,10
1740602275554,0.532715,72,901700000041596,1000,3.081818,100,3.316000,0,NoValue,0,1013,0.000000,1018.000000,273,267,0,2,0,6
1740602276554,0.543701,72,901700000041596,1000,3.150538,100,3.293000,0,NoValue,0,644,0.000000,647.000000,273,253,0,7,0,20
1740602277554,0.552734,72,901700000041596,1000,3.058824,100,7.954000,0,NoValue,0,313,0.000000,310.000000,273,268,0,1,0,5
1740602278554,0.570557,72,901700000041596,1000,3.000000,100,1.859000,0,NoValue,0,431,0.000000,437.000000,273,273,0,0,0,0
1740602279554,0.525635,72,901700000041596,1000,3.098214,100,2.931000,0,NoValue,0,845,0.000000,849.000000,273,264,0,3,0,9
1740602280554,0.550537,72,901700000041596,1000,3.166667,100,7.629000,0,NoValue,0,447,0.000000,450.000000,273,264,0,3,0,9
1740602281554,0.563721,72,901700000041596,1000,3.160377,100,2.415000,0,NoValue,0,554,0.000000,553.000000,273,262,0,4,0,11
1740602282554,0.567871,72,901700000041596,1000,3.136364,100,3.305000,0,NoValue,0,1024,0.000000,1029.000000,273,262,0,4,0,11
1740602283553,-0.427246,72,901700000041596,1000,3.119718,100,2.860000,0,NoValue,0,666,0.000000,669.000000,273,260,0,4,0,13
1740602284554,0.537842,72,901700000041596,1000,3.139344,100,3.389000,0,NoValue,0,979,0.000000,984.000000,273,262,0,4,0,11
1740602285554,0.511719,72,901700000041596,1000,3.036585,100,8.471000,0,NoValue,0,223,0.000000,225.000000,273,268,0,1,0,5
1740602286554,0.547852,72,901700000041596,1000,3.092308,100,3.639000,0,NoValue,0,800,0.000000,804.000000,273,264,0,3,0,9
1740602287554,0.501709,72,901700000041596,1000,3.122951,100,2.963000,0,NoValue,0,576,0.000000,584.000000,273,263,0,3,0,10
1740602288554,0.540527,72,901700000041596,1000,3.025641,100,3.231000,0,NoValue,0,845,0.000000,845.000000,273,270,0,1,0,3
1740602289554,0.538574,72,901700000041596,1000,3.142857,100,3.067000,0,NoValue,0,946,0.000000,954.000000,273,258,0,5,0,15
1740602290554,0.524658,72,901700000041596,1000,3.150943,100,6.206000,0,NoValue,0,212,0.000000,209.000000,273,262,0,4,0,11
1740602291554,0.511719,72,901700000041596,1000,3.163265,100,2.033000,0,NoValue,0,1377,0.000000,1383.000000,273,264,0,3,0,9
1740602292553,-0.428467,72,901700000041596,1000,3.170455,100,7.113000,0,NoValue,0,212,0.000000,213.000000,273,262,0,4,0,11
1740602293554,0.561523,72,901700000041596,1000,3.101852,100,3.508000,0,NoValue,0,1024,0.000000,1029.000000,273,265,0,2,0,8
1740602294554,0.562744,72,901700000041596,1000,3.135714,100,2.928000,0,NoValue,0,610,0.000000,613.000000,273,260,0,4,0,13
1740602295554,0.571533,72,901700000041596,1000,3.100000,100,2.841000,0,NoValue,0,923,0.000000,932.000000,273,265,0,2,0,8
1740602296554,0.550537,72,901700000041596,1000,3.164179,100,3.222000,0,NoValue,0,867,0.000000,871.000000,273,260,0,4,0,13
1740602297554,0.561523,72,901700000041596,1000,3.148148,100,1.510000,0,NoValue,0,487,0.000000,485.000000,273,262,0,4,0,11
1740602298554,0.576660,72,901700000041596,1000,3.033333,100,7.082000,0,NoValue,0,526,0.000000,529.000000,273,271,0,0,0,2
1740602299554,0.536865,72,901700000041596,1000,3.151899,100,2.495000,0,NoValue,0,722,0.000000,729.000000,273,259,0,5,0,14
1740602300554,0.556641,72,901700000041596,1000,3.117647,100,3.096000,0,NoValue,0,800,0.000000,804.000000,273,267,0,2,0,6
1740602301554,0.568848,72,901700000041596,1000,3.161972,100,2.168000,0,NoValue,0,767,0.000000,766.000000,273,259,0,5,0,14
1740602302554,0.553711,72,901700000041596,1000,3.060606,100,3.229000,0,NoValue,0,867,0.000000,876.000000,273,270,0,1,0,3
1740602303554,0.569580,72,901700000041596,1000,3.181250,100,2.727000,0,NoValue,0,733,0.000000,732.000000,273,255,0,6,0,18
1740602304553,-0.438477,72,901700000041596,1000,3.023809,100,6.433000,0,NoValue,0,391,0.000000,393.000000,273,272,0,0,0,1
1740602305554,0.544678,72,901700000041596,1000,3.201923,100,2.168000,0,NoValue,0,666,0.000000,669.000000,273,261,0,4,0,12
1740602306554,0.540527,72,901700000041596,1000,3.088889,100,2.890000,0,NoValue,0,946,0.000000,954.000000,273,267,0,2,0,6
1740602307554,0.525635,72,901700000041596,1000,3.123377,100,2.974000,0,NoValue,0,800,0.000000,800.000000,273,259,0,5,0,14
1740602308554,0.558594,72,901700000041596,1000,3.076923,100,2.759000,0,NoValue,0,655,0.000000,662.000000,273,269,0,1,0,4
1740602309554,0.562744,72,901700000041596,1000,3.166667,100,3.038000,0,0.100000,0,834,0.000000,834.000000,273,255,0,6,0,18
1740602310554,0.550537,72,901700000041596,1000,3.037037,100,2.735000,0,NoValue,0,733,0.000000,737.000000,273,270,0,1,0,3
1740602311554,0.517822,72,901700000041596,1000,3.163793,100,5.689000,0,NoValue,0,257,0.000000,258.000000,273,261,0,4,0,12
1740602312554,0.555664,72,901700000041596,1000,3.133333,100,3.269000,0,NoValue,0,957,0.000000,966.000000,273,266,0,2,0,7
1740602313554,0.558594,72,901700000041596,1000,3.140625,100,2.326000,0,NoValue,0,576,0.000000,575.000000,273,261,0,4,0,12
1740602314554,0.557861,72,901700000041596,1000,3.072917,100,3.638000,0,NoValue,0,1035,0.000000,1045.000000,273,267,0,2,0,6
1740602315554,0.491699,72,901700000041596,1000,3.141667,100,5.977000,0,NoValue,0,190,0.000000,186.000000,273,261,0,4,0,12
1740602316554,0.545654,72,901700000041596,1000,3.108696,100,3.078000,0,NoValue,0,845,0.000000,853.000000,273,266,0,2,0,7
1740602317554,0.512695,72,901700000041596,1000,3.147436,100,2.304000,0,NoValue,0,1277,0.000000,1278.000000,273,257,0,5,0,16
1740602318554,0.549561,72,901700000041596,1000,3.127907,100,8.847000,0,NoValue,0,290,0.000000,292.000000,273,266,0,2,0,7
1740602319554,0.547852,72,901700000041596,1000,3.118421,100,3.167000,0,NoValue,0,1035,0.000000,1040.000000,273,260,0,4,0,13
1740602320554,0.511719,72,901700000041596,1000,3.170732,100,2.198000,0,NoValue,0,442,0.000000,444.000000,273,265,0,2,0,8
1740602321554,0.554688,72,901700000041596,1000,3.083333,100,2.609000,0,0.500000,0,968,0.000000,972.000000,273,268,0,1,0,5
1740602322554,0.543701,72,901700000041596,1000,3.152174,100,2.876000,0,NoValue,0,700,0.000000,703.000000,273,259,0,5,0,14
1740602323554,0.528564,72,901700000041596,1000,3.159575,100,3.505000,0,NoValue,0,968,0.000000,973.000000,273,264,0,3,0,9
1740602324554,0.562744,72,901700000041596,1000,3.120690,100,6.857000,0,NoValue,0,268,0.000000,269.000000,273,264,0,3,0,9
1740602325554,0.558594,72,901700000041596,1000,3.127273,100,3.388000,0,NoValue,0,979,0.000000,984.000000,273,264,0,3,0,9
1740602326554,0.522705,72,901700000041596,1000,3.148438,100,2.903000,0,NoValue,0,823,0.000000,827.000000,273,260,0,4,0,13
1740602327554,0.512695,72,901700000041596,1000,3.147727,100,1.333000,0,NoValue,0,397,0.000000,399.000000,273,265,0,2,0,8
1740602328554,0.547852,72,901700000041596,1000,3.129630,100,2.784000,0,NoValue,0,867,0.000000,872.000000,273,270,0,1,0,3
1740602329554,0.562744,72,901700000041596,1000,3.153846,100,2.726000,0,NoValue,0,957,0.000000,965.000000,273,260,0,4,0,13
1740602330554,0.567871,72,901700000041596,1000,3.207317,100,6.866000,0,NoValue,0,268,0.000000,265.000000,273,264,0,3,0,9
1740602331554,0.562744,72,901700000041596,1000,3.084746,100,3.185000,0,NoValue,0,968,0.000000,973.000000,273,265,0,2,0,8
1740602332554,0.569580,72,901700000041596,1000,3.156863,100,2.107000,0,NoValue,0,509,0.000000,512.000000,273,262,0,4,0,11
1740602333554,0.558594,72,901700000041596,1000,3.058140,100,3.324000,0,NoValue,0,968,0.000000,973.000000,273,269,0,1,0,4
1740602334554,0.567871,72,901700000041596,1000,3.133803,100,3.177000,0,NoValue,0,812,0.000000,820.000000,273,260,0,4,0,13
1740602335554,0.573730,72,901700000041596,1000,3.142857,100,2.637000,0,NoValue,0,666,0.000000,669.000000,273,256,0,6,0,17
1740602336554,0.558594,72,901700000041596,1000,3.019231,100,6.750000,0,NoValue,0,436,0.000000,434.000000,273,271,0,0,0,2
1740602337554,0.557861,72,901700000041596,1000,3.148649,100,2.589000,0,NoValue,0,812,0.000000,815.000000,273,259,0,5,0,14
1740602338554,0.543701,72,901700000041596,1000,3.117647,100,3.360000,0,NoValue,0,576,0.000000,580.000000,273,267,0,2,0,6
1740602339554,0.559570,72,901700000041596,1000,3.100000,100,2.988000,0,NoValue,0,946,0.000000,950.000000,273,261,0,4,0,12
