Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl
1740607901866,0.635986,6584,901700000041596,1000,3.287500,100,5.571000,0,NoValue,0,235,0.000000,236.000000,273,261,0,4,0,12
1740607902866,0.601807,6584,901700000041596,1000,3.142857,100,5.673000,0,NoValue,0,212,0.000000,213.000000,273,269,0,1,0,4
1740607903866,0.531006,6584,901700000041596,1000,3.187500,100,1.445000,0,NoValue,0,431,0.000000,433.000000,273,259,0,4,0,11
1740607904866,0.635010,6584,901700000041596,1000,3.166667,100,5.566000,0,NoValue,0,190,0.000000,191.000000,267,267,2,2,6,6
1740607905866,0.611816,6584,901700000041596,1000,3.094828,100,0.575000,0,0.500000,33229,244,33320.000000,257.000000,261,265,4,2,12,8
1740607906866,0.588867,6584,901700000041596,1000,3.156250,100,3.317000,0,0.600000,57,118,57.000000,121.000000,273,270,0,1,0,3
1740607907866,0.628906,6584,901700000041596,1000,3.245283,100,2.133000,0,NoValue,0,576,0.000000,575.000000,273,256,0,6,0,17
1740607908866,0.614990,6584,901700000041596,1000,3.300000,100,4.502000,0,NoValue,0,156,0.000000,157.000000,273,271,0,0,0,2
1740607909866,0.639893,6584,901700000041596,1000,3.137931,100,6.258000,0,NoValue,0,67,0.000000,67.000000,273,267,0,2,0,6
1740607910866,0.629883,6584,901700000041596,1000,3.224490,100,1.993000,0,NoValue,0,588,0.000000,591.000000,273,259,0,5,0,14
1740607911866,0.638916,6584,901700000041596,1000,3.045455,100,6.365000,0,NoValue,0,55,0.000000,56.000000,273,272,0,0,0,1
1740607912866,0.628906,6584,901700000041596,1000,3.162500,100,6.627000,0,NoValue,0,212,0.000000,213.000000,273,264,0,3,0,9
1740607913866,0.608887,6584,901700000041596,1000,3.109375,100,6.828000,0,NoValue,0,212,0.000000,218.000000,273,266,0,2,0,7
1740607914866,0.610840,6584,901700000041596,1000,3.270270,100,1.090000,0,NoValue,0,375,0.000000,372.000000,273,261,0,4,0,12
1740607915866,0.640869,6584,901700000041596,1000,3.171053,100,6.150000,0,NoValue,0,313,0.000000,315.000000,273,265,0,2,0,8
1740607916866,0.625000,6584,901700000041596,1000,3.153846,100,3.931000,0,NoValue,0,44,0.000000,44.000000,273,270,0,1,0,3
1740607917866,0.634033,6584,901700000041596,1000,3.261364,100,1.571000,0,0.300000,0,487,0.000000,489.000000,273,258,0,5,0,15
1740607918866,0.634033,6584,901700000041596,1000,3.115385,100,5.482000,0,NoValue,0,223,0.000000,225.000000,273,269,0,1,0,4
1740607919866,0.631836,6584,901700000041596,1000,3.255102,100,5.056000,0,NoValue,0,279,0.000000,281.000000,273,258,0,5,0,15
1740607920866,0.557861,6584,901700000041596,1000,3.227273,100,1.623000,0,NoValue,0,476,0.000000,478.000000,273,267,0,2,0,6
1740607921865,-0.378174,6584,901700000041596,1000,3.166667,100,5.219000,0,0.900000,0,79,0.000000,79.000000,273,267,0,2,0,6
1740607922866,0.593018,6584,901700000041596,1000,3.230769,100,4.698000,0,NoValue,0,324,0.000000,326.000000,273,257,0,5,0,16
1740607923866,0.620850,6584,901700000041596,1000,3.162162,100,1.610000,0,NoValue,0,465,0.000000,467.000000,273,263,0,3,0,10
1740607924866,0.608887,6584,901700000041596,1000,3.208333,100,5.222000,0,0.500000,0,212,0.000000,213.000000,273,266,0,2,0,7
1740607925866,0.605957,6584,901700000041596,1000,3.094340,100,0.560000,0,0.500000,26762,173,26836.000000,181.000000,257,266,5,2,16,7
1740607926865,-0.364014,6584,901700000041596,1000,3.250000,100,6.708000,0,NoValue,0,44,0.000000,45.000000,273,266,0,0,0,1
1740607927866,0.615967,6584,901700000041596,1000,3.241071,100,1.847000,0,NoValue,0,509,0.000000,512.000000,273,254,0,6,0,19
1740607928866,0.594971,6584,901700000041596,1000,3.250000,100,6.314000,0,NoValue,0,268,0.000000,270.000000,273,267,0,2,0,6
1740607929866,0.597900,6584,901700000041596,1000,3.200000,100,5.617000,0,NoValue,0,33,0.000000,33.000000,273,270,0,1,0,3
1740607930865,-0.359131,6584,901700000041596,1000,3.281818,100,1.945000,0,NoValue,0,521,0.000000,523.000000,273,254,0,6,0,19
1740607931866,0.593994,6584,901700000041596,1000,3.157895,100,4.368000,0,NoValue,0,201,0.000000,202.000000,273,269,0,1,0,4
1740607932866,0.635986,6584,901700000041596,1000,3.264151,100,5.043000,0,1.200000,0,257,0.000000,264.000000,273,256,0,6,0,17
1740607933866,0.628906,6584,901700000041596,1000,3.144737,100,2.151000,0,NoValue,0,554,0.000000,552.000000,273,264,0,3,0,9
1740607934866,0.577148,6584,901700000041596,1000,3.108696,100,5.667000,0,NoValue,0,235,0.000000,236.000000,273,269,0,1,0,4
1740607935866,0.619873,6584,901700000041596,1000,3.166667,100,5.564000,0,NoValue,0,22,0.000000,22.000000,273,267,0,1,0,3
1740607936866,0.628906,6584,901700000041596,1000,3.322581,100,1.901000,0,NoValue,0,599,0.000000,602.000000,273,252,0,7,0,21
1740607937865,-0.362061,6584,901700000041596,1000,3.200000,100,4.910000,0,NoValue,0,145,0.000000,146.000000,273,272,0,0,0,1
1740607938866,0.642822,6584,901700000041596,1000,3.255556,100,7.131000,0,NoValue,0,100,0.000000,101.000000,273,258,0,5,0,15
1740607939866,0.598877,6584,901700000041596,1000,3.196970,100,1.922000,0,NoValue,0,532,0.000000,539.000000,273,265,0,2,0,8
1740607940866,0.620850,6584,901700000041596,1000,3.100000,100,4.744000,0,1.100000,0,134,0.000000,131.000000,273,273,0,0,0,0
1740607941866,0.614990,6584,901700000041596,1000,3.180556,100,4.010000,0,NoValue,0,156,0.000000,157.000000,273,264,0,3,0,9
1740607942866,0.601807,6584,901700000041596,1000,3.273809,100,1.907000,0,NoValue,0,644,0.000000,647.000000,273,258,0,5,0,15
1740607943866,0.637939,6584,901700000041596,1000,3.076923,100,7.296000,0,NoValue,0,55,0.000000,56.000000,273,271,0,0,0,2
1740607944866,0.625000,6584,901700000041596,1000,3.250000,100,6.134000,0,NoValue,0,156,0.000000,157.000000,273,262,0,4,0,11
1740607945866,0.551025,6584,901700000041596,1000,3.145833,100,0.848000,0,0.500000,19955,558,20009.000000,565.000000,258,258,5,5,15,15
1740607946866,0.642822,6584,901700000041596,1000,3.047297,100,0.707000,0,0.500000,19705,264,19722.000000,272.000000,258,265,5,2,15,8
1740607947866,0.573975,6584,901700000041596,1000,3.122222,100,0.994000,0,0.500000,13602,262,13682.000000,268.000000,270,264,1,3,3,9
1740607948866,0.626953,6584,901700000041596,1000,3.181818,100,4.905000,0,NoValue,0,235,0.000000,236.000000,273,268,0,1,0,5
1740607949866,0.620850,6584,901700000041596,1000,3.259259,100,7.006000,0,NoValue,0,33,0.000000,33.000000,273,264,0,3,0,9
1740607950866,0.604004,6584,901700000041596,1000,3.188889,100,2.081000,0,1.000000,0,588,0.000000,591.000000,273,263,0,3,0,10
1740607951866,0.551025,6584,901700000041596,1000,3.148148,100,7.098000,0,NoValue,0,156,0.000000,157.000000,273,269,0,1,0,4
1740607952866,0.595947,6584,901700000041596,1000,3.280000,100,1.387000,0,NoValue,0,442,0.000000,444.000000,273,265,0,2,0,8
1740607953866,0.634033,6584,901700000041596,1000,3.125000,100,4.243000,0,0.700000,1,146,1.000000,147.000000,273,266,0,2,0,7
1740607954866,0.628906,6584,901700000041596,1000,3.142857,100,4.191000,0,NoValue,0,190,0.000000,191.000000,273,266,0,2,0,7
1740607955866,0.632812,6584,901700000041596,1000,3.180556,100,2.318000,0,NoValue,0,576,0.000000,580.000000,273,263,0,3,0,10
1740607956866,0.609863,6584,901700000041596,1000,3.107143,100,4.493000,0,NoValue,0,55,0.000000,56.000000,273,271,0,0,0,2
1740607957866,0.634033,6584,901700000041596,1000,3.160000,100,6.977000,0,NoValue,0,235,0.000000,236.000000,273,261,0,4,0,12
1740607958866,0.644043,6584,901700000041596,1000,3.083333,100,5.442000,0,NoValue,0,156,0.000000,157.000000,273,272,0,0,0,0
1740607959866,0.635010,6584,901700000041596,1000,3.221154,100,2.064000,0,NoValue,0,476,0.000000,478.000000,273,259,0,5,0,14
1740607960866,0.632812,6584,901700000041596,1000,3.160714,100,5.584000,0,NoValue,0,302,0.000000,303.000000,273,267,0,2,0,6
1740607961866,0.635010,6584,901700000041596,1000,3.233333,100,5.278000,0,NoValue,0,134,0.000000,135.000000,273,265,0,2,0,8
1740607962866,0.599854,6584,901700000041596,1000,3.116667,100,0.751000,0,NoValue,0,364,0.000000,370.000000,273,267,0,2,0,6
1740607963866,0.628906,6584,901700000041596,1000,3.174419,100,5.265000,0,NoValue,0,302,0.000000,299.000000,273,263,0,3,0,10
1740607964866,0.628174,6584,901700000041596,1000,3.241379,100,1.697000,0,NoValue,0,498,0.000000,501.000000,273,264,0,3,0,9
1740607965866,0.631836,6584,901700000041596,1000,3.117647,100,1.182000,0,0.500000,3649,110,3659.000000,112.000000,267,267,2,2,6,6
1740607966866,0.640869,6584,901700000041596,1000,3.129032,100,0.764000,0,0.500000,22929,220,22994.000000,228.000000,264,263,3,3,9,10
1740607967866,0.635010,6584,901700000041596,1000,3.177778,100,5.223000,0,NoValue,0,290,0.000000,297.000000,273,261,0,4,0,11
1740607968866,0.628174,6584,901700000041596,1000,3.250000,100,1.572000,0,NoValue,0,453,0.000000,451.000000,273,269,0,1,0,4
1740607969866,0.618896,6584,901700000041596,1000,3.264706,100,7.424000,0,NoValue,0,55,0.000000,56.000000,273,269,0,1,0,4
1740607970866,0.585938,6584,901700000041596,1000,3.187500,100,7.225000,0,NoValue,0,167,0.000000,172.000000,273,265,0,2,0,8
1740607971866,0.621826,6584,901700000041596,1000,3.239130,100,6.339000,0,0.900000,0,135,0.000000,132.000000,273,267,0,2,0,6
1740607972866,0.606934,6584,901700000041596,1000,3.000000,100,3.455000,0,NoValue,0,67,0.000000,67.000000,273,273,0,0,0,0
1740607973866,0.634033,6584,901700000041596,1000,3.256757,100,1.065000,0,0.700000,0,397,0.000000,399.000000,273,260,0,4,0,13
1740607974866,0.625977,6584,901700000041596,1000,3.196429,100,4.128000,0,NoValue,0,302,0.000000,303.000000,273,266,0,2,0,7
1740607975866,0.587891,6584,901700000041596,1000,3.153846,100,8.824000,0,NoValue,0,44,0.000000,45.000000,273,270,0,1,0,3
1740607976866,0.594971,6584,901700000041596,1000,3.235294,100,2.167000,0,NoValue,0,588,0.000000,591.000000,273,251,0,8,0,22
1740607977866,0.635010,6584,901700000041596,1000,3.196429,100,5.283000,0,0.600000,0,246,0.000000,248.000000,273,266,0,2,0,7
1740607978866,0.626953,6584,901700000041596,1000,3.090909,100,6.545000,0,NoValue,0,55,0.000000,56.000000,273,271,0,0,0,2
1740607979866,0.640869,6584,901700000041596,1000,3.298077,100,1.569000,0,0.500000,2,455,2.000000,457.000000,273,256,0,6,0,17
1740607980866,0.609863,6584,901700000041596,1000,3.161290,100,4.825000,0,NoValue,0,313,0.000000,315.000000,273,266,0,2,0,7
1740607981866,0.625000,6584,901700000041596,1000,3.000000,100,8.455000,0,NoValue,0,67,0.000000,67.000000,273,273,0,0,0,0
1740607982866,0.594971,6584,901700000041596,1000,3.250000,100,5.020000,0,0.300000,1,225,1.000000,230.000000,273,261,0,4,0,12
1740607983866,0.635010,6584,901700000041596,1000,3.177419,100,1.840000,0,NoValue,0,486,0.000000,484.000000,273,265,0,2,0,8
1740607984866,0.628174,6584,901700000041596,1000,3.130435,100,4.033000,0,0.500000,2,57,2.000000,57.000000,273,269,0,1,0,4
1740607985866,0.640869,6584,901700000041596,1000,3.170213,100,6.952000,0,NoValue,0,145,0.000000,150.000000,268,262,1,4,5,11
1740607986866,0.616943,6584,901700000041596,1000,3.150538,100,0.993000,0,0.500000,31770,784,31859.000000,792.000000,257,254,5,6,16,19
1740607987866,0.640869,6584,901700000041596,1000,3.134615,100,1.076000,0,0.500000,18900,198,18954.000000,205.000000,268,263,1,3,5,10
1740607988866,0.623047,6584,901700000041596,1000,3.166667,100,6.252000,0,NoValue,0,167,0.000000,168.000000,273,268,0,1,0,5
1740607989866,0.634033,6584,901700000041596,1000,3.236842,100,6.479000,0,0.500000,1,123,1.000000,124.000000,273,260,0,4,0,13
1740607990866,0.604980,6584,901700000041596,1000,3.150000,100,1.999000,0,NoValue,0,566,0.000000,573.000000,273,265,0,2,0,8
1740607991866,0.638916,6584,901700000041596,1000,3.210526,100,5.673000,0,0.100000,1,123,1.000000,119.000000,273,261,0,3,0,10
1740607992866,0.628906,6584,901700000041596,1000,3.100000,100,6.110000,0,NoValue,0,212,0.000000,213.000000,273,271,0,0,0,2
1740607993866,0.618164,6584,901700000041596,1000,3.200000,100,5.576000,0,NoValue,0,33,0.000000,33.000000,273,265,0,2,0,8
1740607994866,0.608887,6584,901700000041596,1000,3.170213,100,2.199000,0,NoValue,0,621,0.000000,625.000000,273,262,0,4,0,11
1740607995866,0.642822,6584,901700000041596,1000,3.234043,100,5.088000,0,1.200000,0,224,0.000000,225.000000,273,260,0,4,0,13
1740607996866,0.625977,6584,901700000041596,1000,3.192308,100,1.607000,0,0.300000,1,477,1.000000,479.000000,273,264,0,3,0,9
1740607997866,0.592041,6584,901700000041596,1000,3.000000,100,5.320000,0,NoValue,0,67,0.000000,67.000000,273,271,0,0,0,2
1740607998866,0.594971,6584,901700000041596,1000,3.189655,100,6.233000,0,0.600000,0,112,0.000000,113.000000,273,266,0,2,0,7
1740607999866,0.623047,6584,901700000041596,1000,3.342105,100,1.889000,0,NoValue,0,565,0.000000,568.000000,273,258,0,5,0,15
1740608000866,0.599854,6584,901700000041596,1000,3.116667,100,2.440000,0,0.600000,103,164,103.000000,166.000000,273,268,0,1,0,5
1740608001866,0.632812,6584,901700000041596,1000,3.194444,100,6.000000,0,0.400000,6,78,7.000000,79.000000,273,269,0,1,0,4
1740608002866,0.599854,6584,901700000041596,1000,3.208333,100,4.544000,0,NoValue,0,179,0.000000,184.000000,273,264,0,3,0,9
1740608003865,-0.375977,6584,901700000041596,1000,3.300000,100,5.538000,0,NoValue,0,190,0.000000,186.000000,273,265,0,2,0,8
1740608004866,0.583984,6584,901700000041596,1000,3.224490,100,2.097000,0,NoValue,0,599,0.000000,602.000000,273,259,0,5,0,14
1740608005866,0.610840,6584,901700000041596,1000,3.173913,100,6.834000,0,NoValue,0,67,0.000000,67.000000,270,269,1,1,3,4
1740608006866,0.598877,6584,901700000041596,1000,3.107595,100,0.782000,0,0.500000,36621,280,36723.000000,291.000000,253,264,7,3,20,9
1740608007866,0.614014,6584,901700000041596,1000,3.267857,100,1.224000,0,0.500000,8996,192,9021.000000,196.000000,273,264,0,3,0,9
1740608008866,0.634033,6584,901700000041596,1000,3.162791,100,2.263000,0,NoValue,0,588,0.000000,591.000000,273,262,0,4,0,11
1740608009866,0.614014,6584,901700000041596,1000,3.062500,100,5.508000,0,NoValue,0,11,0.000000,11.000000,273,272,0,0,0,0
1740608010866,0.635010,6584,901700000041596,1000,3.254386,100,5.557000,0,0.300000,1,201,1.000000,202.000000,273,254,0,6,0,19
1740608011866,0.575928,6584,901700000041596,1000,3.166667,100,1.826000,0,NoValue,0,588,0.000000,591.000000,273,265,0,1,0,5
1740608012866,0.634033,6584,901700000041596,1000,3.194444,100,5.296000,0,NoValue,0,179,0.000000,180.000000,273,265,0,2,0,8
1740608013866,0.636963,6584,901700000041596,1000,3.211539,100,1.587000,0,NoValue,0,465,0.000000,467.000000,273,265,0,2,0,8
1740608014866,0.604980,6584,901700000041596,1000,3.223404,100,4.805000,0,NoValue,0,201,0.000000,202.000000,273,259,0,5,0,14
1740608015866,0.635986,6584,901700000041596,1000,3.250000,100,4.527000,0,0.200000,1,157,1.000000,158.000000,273,273,0,0,0,0
1740608016866,0.635010,6584,901700000041596,1000,3.220000,100,6.865000,0,NoValue,0,111,0.000000,113.000000,273,268,0,1,0,5
1740608017866,0.587891,6584,901700000041596,1000,3.306818,100,1.760000,0,NoValue,0,465,0.000000,470.000000,273,258,0,5,0,14
1740608018866,0.625977,6584,901700000041596,1000,3.000000,100,3.326000,0,NoValue,0,123,0.000000,119.000000,273,273,0,0,0,0
1740608019866,0.636963,6584,901700000041596,1000,3.200000,100,6.799000,0,NoValue,0,145,0.000000,150.000000,273,266,0,2,0,7
1740608020866,0.630859,6584,901700000041596,1000,3.260417,100,2.072000,0,NoValue,0,621,0.000000,620.000000,273,257,0,5,0,16
1740608021866,0.583008,6584,901700000041596,1000,3.263158,100,6.463000,0,NoValue,0,55,0.000000,56.000000,273,268,0,1,0,5
1740608022866,0.620850,6584,901700000041596,1000,3.237705,100,4.746000,0,NoValue,0,335,0.000000,337.000000,273,254,0,6,0,18
1740608023866,0.618164,6584,901700000041596,1000,3.125000,100,0.825000,0,NoValue,0,375,0.000000,381.000000,273,271,0,0,0,2
1740608024866,0.618896,6584,901700000041596,1000,3.222222,100,6.365000,0,NoValue,0,100,0.000000,97.000000,273,268,0,1,0,5
1740608025866,0.641846,6584,901700000041596,1000,3.244186,100,6.619000,0,NoValue,0,179,0.000000,184.000000,272,261,0,4,1,12
1740608026866,0.597900,6584,901700000041596,1000,3.128788,100,0.748000,0,0.500000,24667,360,24736.000000,363.000000,261,261,4,4,12,12
1740608027866,0.590820,6584,901700000041596,1000,3.094937,100,0.638000,0,0.500000,25739,544,25810.000000,555.000000,258,261,5,4,15,12
1740608028866,0.628906,6584,901700000041596,1000,3.134146,100,1.613000,0,0.500000,9253,252,9278.000000,256.000000,273,265,0,2,0,8
1740608029866,0.621826,6584,901700000041596,1000,3.218750,100,6.008000,0,NoValue,0,156,0.000000,157.000000,273,270,0,1,0,3
1740608030866,0.623047,6584,901700000041596,1000,3.238636,100,4.979000,0,0.400000,0,179,0.000000,180.000000,273,260,0,4,0,13
1740608031866,0.588867,6584,901700000041596,1000,3.184211,100,2.218000,0,NoValue,0,532,0.000000,535.000000,273,264,0,3,0,9
1740608032866,0.637939,6584,901700000041596,1000,3.125000,100,4.826000,0,0.200000,0,134,0.000000,135.000000,273,271,0,0,0,2
1740608033866,0.648926,6584,901700000041596,1000,3.111111,100,7.132000,0,NoValue,0,33,0.000000,33.000000,273,271,0,0,0,2
1740608034866,0.613037,6584,901700000041596,1000,3.269231,100,5.661000,0,NoValue,0,44,0.000000,45.000000,273,269,0,1,0,4
1740608035866,0.630859,6584,901700000041596,1000,3.300000,100,1.556000,0,NoValue,0,487,0.000000,489.000000,273,257,0,5,0,16
1740608036866,0.642822,6584,901700000041596,1000,3.114286,100,5.493000,0,1.400000,0,235,0.000000,236.000000,273,266,0,2,0,7
1740608037866,0.610840,6584,901700000041596,1000,3.250000,100,6.221000,0,NoValue,0,134,0.000000,135.000000,273,266,0,2,0,7
1740608038866,0.585938,6584,901700000041596,1000,3.208333,100,1.440000,0,NoValue,0,453,0.000000,456.000000,273,266,0,2,0,7
1740608039866,0.561035,6584,901700000041596,1000,3.181818,100,6.765000,0,NoValue,0,78,0.000000,78.000000,273,269,0,1,0,4
1740608040866,0.629883,6584,901700000041596,1000,3.200000,100,6.226000,0,NoValue,0,179,0.000000,180.000000,273,265,0,2,0,8
1740608041866,0.625000,6584,901700000041596,1000,3.230769,100,7.061000,0,NoValue,0,223,0.000000,225.000000,273,258,0,5,0,15
1740608042866,0.614990,6584,901700000041596,1000,3.136364,100,1.730000,0,1.300000,0,510,0.000000,512.000000,273,267,0,1,0,4
1740608043866,0.631836,6584,901700000041596,1000,3.166667,100,7.172000,0,NoValue,0,33,0.000000,38.000000,273,269,0,1,0,4
1740608044866,0.635010,6584,901700000041596,1000,3.197675,100,5.220000,0,0.900000,0,257,0.000000,254.000000,273,262,0,4,0,11
1740608045866,0.618164,6584,901700000041596,1000,3.242857,100,1.791000,0,NoValue,0,509,0.000000,512.000000,273,261,0,4,0,12
1740608046866,0.577881,6584,901700000041596,1000,3.112903,100,2.308000,0,0.500000,6509,285,6362.000000,288.000000,263,262,3,4,10,11
1740608047866,0.626953,6584,901700000041596,1000,3.083333,100,0.757000,0,0.500000,50348,360,50647.000000,375.000000,255,263,6,3,18,10
1740608048866,0.604004,6584,901700000041596,1000,3.159420,100,0.749000,0,0.500000,29178,551,29257.000000,562.000000,262,261,4,4,11,12
1740608049866,0.593994,6584,901700000041596,1000,3.207317,100,5.917000,0,NoValue,0,246,0.000000,247.000000,273,262,0,3,0,10
1740608050866,0.614990,6584,901700000041596,1000,3.071429,100,5.286000,0,NoValue,0,111,0.000000,112.000000,273,272,0,0,0,1
