Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,label
1740440711543,0.449219,0,901700000041596,1000,3.000000,100,1.008000,0,0.600000,36764,177,36770.0,187.0,259,272,5,0,14,1,0
1740440712543,0.478271,0,901700000041596,1000,3.000000,100,0.819000,0,0.600000,30091,170,30264.0,180.0,256,271,6,0,17,2,0
1740440713543,0.487061,0,901700000041596,1000,3.000000,100,0.708000,0,0.600000,12746,71,12780.0,75.0,268,272,1,0,5,1,0
1740440714543,0.533203,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440715543,0.56543,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440716543,0.501221,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440717543,0.533203,0,901700000041596,1000,3.000000,100,3.216000,0,0.700000,49,61,49.0,61.0,273,272,0,0,0,1,0
1740440718543,0.56543,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440719543,0.557129,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440720543,0.519287,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440721543,0.548096,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440722543,0.463379,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440723543,0.475098,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440724543,0.569092,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440725543,0.515137,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440726543,0.524414,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440727543,0.519287,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440728543,0.503418,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440729543,0.498291,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440730543,0.515137,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440731543,0.529297,0,901700000041596,1000,3.000000,100,0.712000,0,0.600000,11137,72,11166.0,74.0,267,272,2,0,6,1,0
1740440732543,0.512207,0,901700000041596,1000,3.000000,100,1.302000,0,0.500000,33060,159,33037.0,169.0,259,272,5,0,14,1,0
1740440733543,0.561279,0,901700000041596,1000,3.000000,100,0.960000,0,0.900000,28563,161,28756.0,170.0,253,271,7,0,20,2,0
1740440734543,0.562256,0,901700000041596,1000,3.000000,100,0.798000,0,0.600000,25335,116,25402.0,123.0,265,272,2,0,8,1,0
1740440735543,0.562256,0,901700000041596,1000,3.000000,100,0.796000,0,1.000000,11119,69,11150.0,74.0,260,272,4,0,13,1,0
1740440736543,0.493408,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440737543,0.478271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440738543,0.454102,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440739543,0.54126,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440740543,0.5271,0,901700000041596,1000,4.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440741543,0.563232,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440742543,0.448242,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440743543,0.443359,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440744543,0.552246,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440745543,0.556152,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440746543,0.498291,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440747543,0.512207,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440748543,0.564209,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440749543,0.567139,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440750543,0.51123,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440751543,0.562256,0,901700000041596,1000,3.000000,100,1.627000,0,0.600000,8074,66,8096.0,69.0,268,273,1,0,5,0,0
1740440752543,0.484131,0,901700000041596,1000,3.000000,100,0.984000,0,0.600000,32556,144,32644.0,152.0,257,272,5,0,16,1,0
1740440753542,-0.429932,0,901700000041596,1000,3.000000,100,1.214000,0,0.600000,33669,190,33761.0,201.0,252,271,7,0,21,2,0
1740440754543,0.455078,0,901700000041596,1000,3.000000,100,0.777000,0,0.600000,32545,168,32633.0,177.0,256,272,6,0,17,1,0
1740440755543,0.563232,0,901700000041596,1000,3.000000,100,0.613000,0,1.300000,0,12,0.0,13.0,271,273,0,0,2,0,0
1740440756543,0.486084,0,901700000041596,1000,4.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440757542,-0.44873,0,901700000041596,1000,3.000000,100,2.066000,0,0.600000,59,72,60.0,73.0,273,273,0,0,0,0,0
1740440758543,0.569092,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440759543,0.479248,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440760543,0.56543,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440761543,0.503418,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440762543,0.536133,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440763543,0.546143,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440764543,0.510254,0,901700000041596,1000,4.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440765543,0.558105,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440766543,0.51123,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440767543,0.540283,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440768543,0.589111,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440769543,0.478271,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440770543,0.487061,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440771543,0.513184,0,901700000041596,1000,3.000000,100,1.705000,0,0.600000,9845,71,9872.0,75.0,268,273,1,0,5,0,0
1740440772543,0.53125,0,901700000041596,1000,3.000000,100,1.166000,0,0.600000,37491,176,37593.0,186.0,257,272,5,0,16,1,0
1740440773543,0.489258,0,901700000041596,1000,3.000000,100,0.961000,0,0.600000,23895,133,23961.0,141.0,257,271,5,0,16,2,0
1740440774543,0.498291,0,901700000041596,1000,3.000000,100,0.666000,0,0.600000,19027,103,19080.0,109.0,265,272,2,0,8,1,0
1740440775543,0.51709,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440776543,0.456055,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440777543,0.465088,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440778543,0.543213,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440779545,2.528076,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440780543,0.532227,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440781543,0.510254,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440782543,0.483398,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440783543,0.528076,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440784543,0.491211,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440785543,0.558105,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440786543,0.424072,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440787543,0.540283,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440788543,0.474121,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440789543,0.553223,0,901700000041596,1000,3.000000,100,1.837000,0,0.600000,10,25,10.0,25.0,273,273,0,0,0,0,0
1740440790543,0.568115,0,901700000041596,1000,3.000000,100,1.256000,0,0.600000,639,96,642.0,98.0,273,272,0,0,0,1,0
1740440791543,0.525146,0,901700000041596,1000,3.000000,100,0.607000,0,0.500000,992,22,995.0,23.0,273,272,0,0,0,1,0
1740440792543,0.486084,0,901700000041596,1000,3.000000,100,0.678000,0,0.500000,586,30,588.0,31.0,273,273,0,0,0,0,0
1740440793543,0.555176,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440794543,0.536133,0,901700000041596,1000,3.000000,100,0.825000,0,0.600000,18913,85,18963.0,90.0,262,272,4,0,11,1,0
1740440795543,0.439209,0,901700000041596,1000,3.000000,100,1.192000,0,0.600000,26994,120,27068.0,128.0,257,271,5,0,16,1,0
1740440796543,0.461182,0,901700000041596,1000,3.000000,100,1.181000,0,0.600000,21096,116,21153.0,123.0,265,272,2,0,8,1,0
1740440797543,0.446289,0,901700000041596,1000,3.000000,100,0.918000,0,0.600000,26729,183,26802.0,190.0,258,271,5,0,15,2,0
1740440798543,0.434082,0,901700000041596,1000,3.000000,100,0.894000,0,0.700000,20739,141,20794.0,148.0,263,272,3,0,10,1,0
1740440799543,0.529297,0,901700000041596,1000,3.000000,100,0.867000,0,0.600000,22205,126,22264.0,133.0,264,272,3,0,9,1,0
1740440800543,0.567139,0,901700000041596,1000,3.000000,100,0.904000,0,0.600000,21222,102,21278.0,107.0,264,272,3,0,9,1,0
1740440801543,0.499268,0,901700000041596,1000,3.000000,100,0.374000,0,0.800000,1097,36,1100.0,37.0,272,273,0,0,1,0,0
1740440802543,0.563232,0,901700000041596,1000,3.000000,100,0.785000,0,0.600000,20000,113,20053.0,119.0,264,272,3,0,9,1,0
1740440803543,0.553223,0,901700000041596,1000,3.000000,100,0.611000,0,0.500000,2327,12,2333.0,13.0,272,273,0,0,1,0,0
1740440804543,0.490234,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440805543,0.547119,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440806543,0.49707,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440807543,0.554199,0,901700000041596,1000,3.000000,100,0.700000,0,0.600000,18963,160,19013.0,167.0,265,271,2,0,8,2,0
1740440808543,0.495117,0,901700000041596,1000,3.000000,100,0.668000,0,0.600000,24336,119,24401.0,126.0,262,272,4,0,11,1,0
1740440809543,0.452393,0,901700000041596,1000,3.000000,100,1.458000,0,0.600000,6030,32,6046.0,34.0,270,273,1,0,3,0,0
1740440810543,0.514404,0,901700000041596,1000,3.000000,100,0.490000,0,0.600000,15150,108,15190.0,112.0,266,272,2,0,7,1,0
1740440811543,0.542236,0,901700000041596,1000,3.000000,100,0.990000,0,0.600000,22168,129,22227.0,136.0,265,272,2,0,8,1,0
1740440812543,0.533203,0,901700000041596,1000,3.000000,100,0.769000,0,0.500000,12723,70,12757.0,74.0,266,272,2,0,7,1,0
1740440813543,0.537109,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440814543,0.55127,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440815543,0.481201,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440816543,0.506104,0,901700000041596,1000,NoValue,100,1.850000,0,0.600000,1968,25,1768.0,25.0,273,273,0,0,0,0,0
1740440817543,0.555176,0,901700000041596,1000,3.000000,100,0.653000,0,0.500000,7773,43,7999.0,46.0,268,272,1,0,5,1,0
1740440818543,0.471191,0,901700000041596,1000,3.000000,100,1.116000,0,0.700000,17564,91,17610.0,97.0,265,272,2,0,8,1,0
1740440819543,0.561279,0,901700000041596,1000,3.000000,100,0.909000,0,0.600000,21225,109,21281.0,115.0,263,272,3,0,10,1,0
1740440820543,0.477295,0,901700000041596,1000,3.000000,100,0.875000,0,0.600000,7255,45,7274.0,47.0,269,273,1,0,4,0,0
1740440821543,0.465088,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440822543,0.538086,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440823543,0.486084,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440824543,0.550293,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440825543,0.549072,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440826543,0.516113,0,901700000041596,1000,3.000000,100,0.913000,0,0.700000,14429,98,14467.0,102.0,267,272,2,0,6,0,0
1740440827543,0.528076,0,901700000041596,1000,3.000000,100,0.779000,0,0.600000,19972,103,20024.0,108.0,266,273,2,0,7,0,0
1740440828543,0.513184,0,901700000041596,1000,3.000000,100,0.449000,0,0.500000,11842,55,11873.0,58.0,269,273,1,0,4,0,0
1740440829543,0.525146,0,901700000041596,1000,3.000000,100,0.560000,0,0.600000,15269,64,15310.0,68.0,266,272,2,0,7,1,0
1740440830543,0.558105,0,901700000041596,1000,3.000000,100,0.683000,0,0.600000,20661,113,20716.0,119.0,260,272,4,0,13,1,0
1740440831543,0.538086,0,901700000041596,1000,3.000000,100,0.999000,0,0.600000,16790,111,16835.0,117.0,264,272,3,0,9,1,0
1740440832543,0.430176,0,901700000041596,1000,3.000000,100,0.307000,0,0.600000,4655,25,4668.0,27.0,270,273,1,0,3,0,0
1740440833543,0.474121,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440834543,0.546143,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440835543,0.450195,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440836543,0.451172,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440837543,0.552246,0,901700000041596,1000,3.000000,100,3.080000,0,0.600000,107,113,108.0,114.0,273,272,0,0,0,1,0
1740440838543,0.569092,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440839543,0.51709,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440840543,0.452393,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440841543,0.552246,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440842543,0.478271,0,901700000041596,1000,4.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440843543,0.573242,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440844543,0.496094,0,901700000041596,1000,4.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440845543,0.49707,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440846543,0.545166,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440847543,0.524414,0,901700000041596,1000,3.000000,100,1.266000,0,0.600000,19249,119,19300.0,125.0,265,272,2,0,8,1,0
1740440848543,0.539062,0,901700000041596,1000,3.000000,100,0.779000,0,0.600000,21974,111,22034.0,117.0,262,272,4,0,11,1,0
1740440849543,0.553223,0,901700000041596,1000,3.000000,100,1.058000,0,0.600000,22636,108,22696.0,115.0,264,272,3,0,9,1,0
1740440850543,0.40625,0,901700000041596,1000,3.000000,100,0.979000,0,0.600000,18702,99,18752.0,105.0,264,272,3,0,9,1,0
1740440851543,0.459229,0,901700000041596,1000,3.000000,100,0.823000,0,0.600000,18671,106,18722.0,112.0,265,272,2,0,8,1,0
1740440852543,0.506104,0,901700000041596,1000,3.000000,100,0.875000,0,0.600000,13724,71,13761.0,75.0,266,273,2,0,7,0,0
1740440853543,0.482178,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440854543,0.583252,0,901700000041596,1000,3.000000,100,0.001000,0,0.300000,1,1,1.0,1.0,273,273,0,0,0,0,0
1740440855543,0.54126,0,901700000041596,1000,NoValue,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440856543,0.548096,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
1740440857543,0.554199,0,901700000041596,1000,3.000000,0,NoValue,0,NoValue,0,0,0.0,0.0,273,273,0,0,0,0,0
