Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,label
1740602191554,0.545654,72,901700000041596,1000,3.15625,100,2.118,0,0.0,0,532,0.0,530.0,273,263,0,3,0,10,1
1740602192554,0.530518,72,901700000041596,1000,3.073771,100,3.643,0,0.0,0,1091,0.0,1101.0,273,263,0,3,0,9,1
1740602193554,0.553711,72,901700000041596,1000,3.125,100,2.615,0,0.0,0,498,0.0,497.0,273,265,0,2,0,8,1
1740602194554,0.539551,72,901700000041596,1000,3.127451,100,3.367,0,0.0,0,957,0.0,966.0,273,265,0,2,0,8,1
1740602195554,0.580566,72,901700000041596,1000,3.093333,100,8.025,0,0.0,0,313,0.0,310.0,273,262,0,4,0,11,1
1740602196554,0.546875,72,901700000041596,1000,3.104839,100,3.696,0,0.0,0,744,0.0,748.0,273,261,0,3,0,9,1
1740602197554,0.537842,72,901700000041596,1000,3.043478,100,8.787,0,0.0,0,179,0.0,183.0,273,271,0,0,0,2,1
1740602198554,0.545654,72,901700000041596,1000,3.118056,100,1.953,0,0.0,0,1265,0.0,1267.0,273,258,0,5,0,15,1
1740602199554,0.56958,72,901700000041596,1000,3.158537,100,7.354,0,0.0,0,279,0.0,285.0,273,265,0,2,0,8,1
1740602200554,0.546875,72,901700000041596,1000,3.161538,100,3.454,0,0.0,0,946,0.0,946.0,273,260,0,4,0,13,1
1740602201554,0.541748,72,901700000041596,1000,3.105769,100,2.481,0,0.0,0,576,0.0,584.0,273,265,0,2,0,8,1
1740602202554,0.497559,72,901700000041596,1000,3.154412,100,3.127,0,0.0,0,957,0.0,961.0,273,258,0,5,0,15,1
1740602203554,0.557861,72,901700000041596,1000,3.010417,100,2.36,0,0.0,0,576,0.0,579.0,273,269,0,1,0,4,1
1740602204554,0.542725,72,901700000041596,1000,3.166667,100,2.492,0,0.0,0,946,0.0,954.0,273,257,0,5,0,16,1
1740602205554,0.497559,72,901700000041596,1000,3.148649,100,6.438,0,0.0,0,279,0.0,281.0,273,265,0,2,0,8,1
1740602206554,0.555664,72,901700000041596,1000,3.151515,100,3.262,0,0.0,0,1002,0.0,1002.0,273,257,0,5,0,16,1
1740602207554,0.546875,72,901700000041596,1000,3.107843,100,2.942,0,0.0,0,554,0.0,557.0,273,264,0,3,0,9,1
1740602208554,0.542725,72,901700000041596,1000,3.053571,100,3.208,0,0.0,0,901,0.0,905.0,273,268,0,1,0,5,1
1740602209554,0.545654,72,901700000041596,1000,3.174419,100,7.725,0,0.0,0,190,0.0,191.0,273,262,0,4,0,11,1
1740602210554,0.544678,72,901700000041596,1000,3.145455,100,1.932,0,0.0,0,1288,0.0,1293.0,273,264,0,3,0,9,1
1740602211554,0.521729,72,901700000041596,1000,3.204545,100,6.403,0,0.0,0,246,0.0,251.0,273,262,0,4,0,11,1
1740602212554,0.547852,72,901700000041596,1000,3.076923,100,3.266,0,0.0,0,1058,0.0,1063.0,273,263,0,3,0,10,1
1740602213554,0.519531,72,901700000041596,1000,3.164179,100,3.006,0,0.0,0,733,0.0,733.0,273,260,0,4,0,13,1
1740602214554,0.556641,72,901700000041596,1000,3.068965,100,2.209,0,0.0,0,576,0.0,579.0,273,264,0,3,0,9,1
1740602215554,0.563721,72,901700000041596,1000,3.05,100,8.111,0,0.0,0,145,0.0,150.0,273,273,0,0,0,0,1
1740602216554,0.543701,72,901700000041596,1000,3.147059,100,3.375,0,0.0,0,1091,0.0,1092.0,273,263,0,3,0,10,1
1740602217554,0.552734,72,901700000041596,1000,3.084906,100,2.287,0,0.0,0,465,0.0,467.0,273,267,0,2,0,6,1
1740602218554,0.550537,72,901700000041596,1000,3.088235,100,3.697,0,0.0,0,1125,0.0,1130.0,273,262,0,3,0,10,1
1740602219554,0.556641,72,901700000041596,1000,3.145161,100,2.234,0,0.0,0,532,0.0,538.0,273,262,0,4,0,11,1
1740602220554,0.513672,72,901700000041596,1000,3.1,100,3.126,0,0.0,0,1069,0.0,1070.0,273,263,0,3,0,10,1
1740602221554,0.536865,72,901700000041596,1000,3.157143,100,7.618,0,0.0,0,156,0.0,157.0,273,265,0,2,0,8,1
1740602222554,0.552734,72,901700000041596,1000,3.121212,100,2.747,0,0.0,0,1444,0.0,1451.0,273,263,0,3,0,10,1
1740602223554,0.490723,72,901700000041596,1000,3.12963,100,7.056,0,0.0,0,145,0.0,150.0,273,264,0,3,0,9,1
1740602224554,0.534668,72,901700000041596,1000,3.12069,100,3.684,0,0.0,0,1058,0.0,1063.0,273,263,0,3,0,10,1
1740602225554,0.546875,72,901700000041596,1000,3.079365,100,2.052,0,0.0,0,554,0.0,553.0,273,263,0,3,0,10,1
1740602226554,0.560547,72,901700000041596,1000,3.045455,100,3.62,0,0.0,0,856,0.0,865.0,273,268,0,1,0,5,1
1740602227554,0.526855,72,901700000041596,1000,3.113636,100,8.075,0,0.0,0,324,0.0,322.0,273,262,0,4,0,11,1
1740602228554,0.541748,72,901700000041596,1000,3.08,100,3.277,0,0.0,0,778,0.0,782.0,273,266,0,2,0,7,1
1740602229554,0.513672,72,901700000041596,1000,3.116438,100,2.803,0,0.0,0,856,0.0,860.0,273,260,0,4,0,13,1
1740602230554,0.567871,72,901700000041596,1000,3.037037,100,2.888,0,0.0,0,711,0.0,718.0,273,270,0,1,0,3,1
1740602231554,0.55957,72,901700000041596,1000,3.166667,100,2.634,0,0.0,0,789,0.0,789.0,273,256,0,6,0,17,1
1740602232554,0.563721,72,901700000041596,1000,3.046875,100,2.248,0,0.0,0,767,0.0,770.0,273,271,0,0,0,2,1
1740602233554,0.561523,72,901700000041596,1000,3.126866,100,2.746,0,0.0,0,867,0.0,875.0,273,260,0,4,0,13,1
1740602234554,0.544678,72,901700000041596,1000,3.098361,100,3.093,0,0.0,0,756,0.0,755.0,273,263,0,3,0,10,1
1740602235554,0.550537,72,901700000041596,1000,3.131579,100,7.547,0,0.0,0,324,0.0,330.0,273,267,0,2,0,6,1
1740602236554,0.487549,72,901700000041596,1000,3.069767,100,3.681,0,0.0,0,968,0.0,969.0,273,260,0,4,0,13,1
1740602237554,0.561523,72,901700000041596,1000,3.118421,100,3.023,0,0.0,0,588,0.0,591.0,273,267,0,2,0,6,1
1740602238554,0.551514,72,901700000041596,1000,3.035088,100,3.414,0,0.0,0,856,0.0,865.0,273,268,0,1,0,5,1
1740602239554,0.542725,72,901700000041596,1000,3.047619,100,7.429,0,0.0,0,235,0.0,236.0,273,265,0,2,0,8,1
1740602240554,0.554688,72,901700000041596,1000,3.074468,100,3.156,0,0.0,0,968,0.0,973.0,273,266,0,2,0,7,1
1740602241554,0.550537,72,901700000041596,1000,3.144068,100,2.546,0,0.0,0,632,0.0,631.0,273,262,0,4,0,11,1
1740602242554,0.549561,72,901700000041596,1000,3.08871,100,3.597,0,0.0,0,1080,0.0,1085.0,273,264,0,3,0,9,1
1740602243554,0.549561,72,901700000041596,1000,3.0875,100,2.302,0,0.0,0,476,0.0,482.0,273,267,0,2,0,6,1
1740602244554,0.550537,72,901700000041596,1000,3.103175,100,3.128,0,0.0,0,823,0.0,822.0,273,265,0,2,0,8,1
1740602245554,0.521729,72,901700000041596,1000,3.12037,100,5.726,0,0.0,0,190,0.0,191.0,273,263,0,3,0,10,1
1740602246554,0.57373,72,901700000041596,1000,3.095745,100,3.594,0,0.0,0,1058,0.0,1067.0,273,265,0,2,0,8,1
1740602247554,0.548584,72,901700000041596,1000,3.107595,100,2.387,0,0.0,0,1277,0.0,1278.0,273,260,0,4,0,13,1
1740602248554,0.572754,72,901700000041596,1000,3.074468,100,6.34,0,0.0,0,246,0.0,247.0,273,266,0,2,0,7,1
1740602249554,0.561523,72,901700000041596,1000,3.132812,100,3.303,0,0.1,0,902,0.0,906.0,273,263,0,3,0,10,1
1740602250554,0.565674,72,901700000041596,1000,3.051724,100,2.007,0,0.0,0,521,0.0,523.0,273,270,0,0,0,2,1
1740602251554,0.570557,72,901700000041596,1000,3.084337,100,3.145,0,0.0,0,957,0.0,961.0,273,261,0,4,0,12,1
1740602252554,0.556641,72,901700000041596,1000,3.171429,100,7.227,0,0.0,0,380,0.0,386.0,273,267,0,2,0,6,1
1740602253554,0.564697,72,901700000041596,1000,3.097561,100,2.517,0,0.0,0,1321,0.0,1323.0,273,260,0,4,0,13,1
1740602254554,0.545654,72,901700000041596,1000,3.136364,100,6.203,0,0.0,0,279,0.0,281.0,273,264,0,3,0,9,1
1740602255554,0.551514,72,901700000041596,1000,3.125,100,2.927,0,0.0,0,890,0.0,898.0,273,266,0,2,0,7,1
1740602256554,0.550537,72,901700000041596,1000,3.13125,100,3.59,0,0.1,0,767,0.0,766.0,273,258,0,5,0,15,1
1740602257554,0.550537,72,901700000041596,1000,3.013514,100,3.466,0,0.0,0,778,0.0,782.0,273,271,0,0,0,2,1
1740602258554,0.528564,72,901700000041596,1000,3.171429,100,2.041,0,0.0,0,700,0.0,703.0,273,256,0,6,0,17,1
1740602259554,0.560547,72,901700000041596,1000,3.075758,100,2.633,0,0.0,0,1002,0.0,1006.0,273,269,0,1,0,4,1
1740602260554,0.524658,72,901700000041596,1000,3.145833,100,4.497,0,0.0,0,123,0.0,123.0,273,261,0,4,0,12,1
1740602261554,0.535645,72,901700000041596,1000,3.045455,100,2.78,0,0.0,0,733,0.0,741.0,273,271,0,0,0,1,1
1740602262554,0.557861,72,901700000041596,1000,3.21831,100,2.15,0,0.0,0,800,0.0,799.0,273,254,0,6,0,19,1
1740602263554,0.56958,72,901700000041596,1000,3.045455,100,2.994,0,0.0,0,845,0.0,853.0,273,270,0,1,0,3,1
1740602264554,0.523682,72,901700000041596,1000,3.208333,100,2.957,0,0.0,0,879,0.0,883.0,273,254,0,6,0,19,1
1740602265554,0.56958,72,901700000041596,1000,3.115385,100,2.462,0,0.0,0,867,0.0,867.0,273,262,0,4,0,11,1
1740602266554,0.570557,72,901700000041596,1000,3.092592,100,8.253,0,0.0,0,257,0.0,263.0,273,269,0,1,0,4,1
1740602267554,0.538574,72,901700000041596,1000,3.115942,100,1.798,0,0.0,0,1288,0.0,1289.0,273,260,0,4,0,13,1
1740602268554,0.55957,72,901700000041596,1000,3.106383,100,8.199,0,0.0,0,290,0.0,296.0,273,265,0,2,0,8,1
1740602269554,0.539551,72,901700000041596,1000,3.125,100,3.529,0,0.0,0,979,0.0,980.0,273,260,0,4,0,13,1
1740602270554,0.550537,72,901700000041596,1000,3.057143,100,2.042,0,0.0,0,465,0.0,467.0,273,269,0,1,0,4,1
1740602271554,0.534668,72,901700000041596,1000,3.163461,100,2.834,0,0.0,0,1024,0.0,1033.0,273,263,0,3,0,10,1
1740602272554,0.547852,72,901700000041596,1000,3.130435,100,7.851,0,0.0,0,179,0.0,175.0,273,263,0,3,0,10,1
1740602273554,0.570557,72,901700000041596,1000,3.12931,100,2.459,0,0.0,0,1344,0.0,1350.0,273,262,0,4,0,11,1
1740602274554,0.535645,72,901700000041596,1000,3.106557,100,7.028,0,0.0,0,223,0.0,229.0,273,263,0,3,0,10,1
1740602275554,0.532715,72,901700000041596,1000,3.081818,100,3.316,0,0.0,0,1013,0.0,1018.0,273,267,0,2,0,6,1
1740602276554,0.543701,72,901700000041596,1000,3.150538,100,3.293,0,0.0,0,644,0.0,647.0,273,253,0,7,0,20,1
1740602277554,0.552734,72,901700000041596,1000,3.058824,100,7.954,0,0.0,0,313,0.0,310.0,273,268,0,1,0,5,1
1740602278554,0.570557,72,901700000041596,1000,3.0,100,1.859,0,0.0,0,431,0.0,437.0,273,273,0,0,0,0,1
1740602279554,0.525635,72,901700000041596,1000,3.098214,100,2.931,0,0.0,0,845,0.0,849.0,273,264,0,3,0,9,1
1740602280554,0.550537,72,901700000041596,1000,3.166667,100,7.629,0,0.0,0,447,0.0,450.0,273,264,0,3,0,9,1
1740602281554,0.563721,72,901700000041596,1000,3.160377,100,2.415,0,0.0,0,554,0.0,553.0,273,262,0,4,0,11,1
1740602282554,0.567871,72,901700000041596,1000,3.136364,100,3.305,0,0.0,0,1024,0.0,1029.0,273,262,0,4,0,11,1
1740602283553,-0.427246,72,901700000041596,1000,3.119718,100,2.86,0,0.0,0,666,0.0,669.0,273,260,0,4,0,13,1
1740602284554,0.537842,72,901700000041596,1000,3.139344,100,3.389,0,0.0,0,979,0.0,984.0,273,262,0,4,0,11,1
1740602285554,0.511719,72,901700000041596,1000,3.036585,100,8.471,0,0.0,0,223,0.0,225.0,273,268,0,1,0,5,1
1740602286554,0.547852,72,901700000041596,1000,3.092308,100,3.639,0,0.0,0,800,0.0,804.0,273,264,0,3,0,9,1
1740602287554,0.501709,72,901700000041596,1000,3.122951,100,2.963,0,0.0,0,576,0.0,584.0,273,263,0,3,0,10,1
1740602288554,0.540527,72,901700000041596,1000,3.025641,100,3.231,0,0.0,0,845,0.0,845.0,273,270,0,1,0,3,1
1740602289554,0.538574,72,901700000041596,1000,3.142857,100,3.067,0,0.0,0,946,0.0,954.0,273,258,0,5,0,15,1
1740602290554,0.524658,72,901700000041596,1000,3.150943,100,6.206,0,0.0,0,212,0.0,209.0,273,262,0,4,0,11,1
1740602291554,0.511719,72,901700000041596,1000,3.163265,100,2.033,0,0.0,0,1377,0.0,1383.0,273,264,0,3,0,9,1
1740602292553,-0.428467,72,901700000041596,1000,3.170455,100,7.113,0,0.0,0,212,0.0,213.0,273,262,0,4,0,11,1
1740602293554,0.561523,72,901700000041596,1000,3.101852,100,3.508,0,0.0,0,1024,0.0,1029.0,273,265,0,2,0,8,1
1740602294554,0.562744,72,901700000041596,1000,3.135714,100,2.928,0,0.0,0,610,0.0,613.0,273,260,0,4,0,13,1
1740602295554,0.571533,72,901700000041596,1000,3.1,100,2.841,0,0.0,0,923,0.0,932.0,273,265,0,2,0,8,1
1740602296554,0.550537,72,901700000041596,1000,3.164179,100,3.222,0,0.0,0,867,0.0,871.0,273,260,0,4,0,13,1
1740602297554,0.561523,72,901700000041596,1000,3.148148,100,1.51,0,0.0,0,487,0.0,485.0,273,262,0,4,0,11,1
1740602298554,0.57666,72,901700000041596,1000,3.033333,100,7.082,0,0.0,0,526,0.0,529.0,273,271,0,0,0,2,1
1740602299554,0.536865,72,901700000041596,1000,3.151899,100,2.495,0,0.0,0,722,0.0,729.0,273,259,0,5,0,14,1
1740602300554,0.556641,72,901700000041596,1000,3.117647,100,3.096,0,0.0,0,800,0.0,804.0,273,267,0,2,0,6,1
1740602301554,0.568848,72,901700000041596,1000,3.161972,100,2.168,0,0.0,0,767,0.0,766.0,273,259,0,5,0,14,1
1740602302554,0.553711,72,901700000041596,1000,3.060606,100,3.229,0,0.0,0,867,0.0,876.0,273,270,0,1,0,3,1
1740602303554,0.56958,72,901700000041596,1000,3.18125,100,2.727,0,0.0,0,733,0.0,732.0,273,255,0,6,0,18,1
1740602304553,-0.438477,72,901700000041596,1000,3.023809,100,6.433,0,0.0,0,391,0.0,393.0,273,272,0,0,0,1,1
1740602305554,0.544678,72,901700000041596,1000,3.201923,100,2.168,0,0.0,0,666,0.0,669.0,273,261,0,4,0,12,1
1740602306554,0.540527,72,901700000041596,1000,3.088889,100,2.89,0,0.0,0,946,0.0,954.0,273,267,0,2,0,6,1
1740602307554,0.525635,72,901700000041596,1000,3.123377,100,2.974,0,0.0,0,800,0.0,800.0,273,259,0,5,0,14,1
1740602308554,0.558594,72,901700000041596,1000,3.076923,100,2.759,0,0.0,0,655,0.0,662.0,273,269,0,1,0,4,1
1740602309554,0.562744,72,901700000041596,1000,3.166667,100,3.038,0,0.1,0,834,0.0,834.0,273,255,0,6,0,18,1
1740602310554,0.550537,72,901700000041596,1000,3.037037,100,2.735,0,0.0,0,733,0.0,737.0,273,270,0,1,0,3,1
1740602311554,0.517822,72,901700000041596,1000,3.163793,100,5.689,0,0.0,0,257,0.0,258.0,273,261,0,4,0,12,1
1740602312554,0.555664,72,901700000041596,1000,3.133333,100,3.269,0,0.0,0,957,0.0,966.0,273,266,0,2,0,7,1
1740602313554,0.558594,72,901700000041596,1000,3.140625,100,2.326,0,0.0,0,576,0.0,575.0,273,261,0,4,0,12,1
1740602314554,0.557861,72,901700000041596,1000,3.072917,100,3.638,0,0.0,0,1035,0.0,1045.0,273,267,0,2,0,6,1
1740602315554,0.491699,72,901700000041596,1000,3.141667,100,5.977,0,0.0,0,190,0.0,186.0,273,261,0,4,0,12,1
1740602316554,0.545654,72,901700000041596,1000,3.108696,100,3.078,0,0.0,0,845,0.0,853.0,273,266,0,2,0,7,1
1740602317554,0.512695,72,901700000041596,1000,3.147436,100,2.304,0,0.0,0,1277,0.0,1278.0,273,257,0,5,0,16,1
1740602318554,0.549561,72,901700000041596,1000,3.127907,100,8.847,0,0.0,0,290,0.0,292.0,273,266,0,2,0,7,1
1740602319554,0.547852,72,901700000041596,1000,3.118421,100,3.167,0,0.0,0,1035,0.0,1040.0,273,260,0,4,0,13,1
1740602320554,0.511719,72,901700000041596,1000,3.170732,100,2.198,0,0.0,0,442,0.0,444.0,273,265,0,2,0,8,1
1740602321554,0.554688,72,901700000041596,1000,3.083333,100,2.609,0,0.5,0,968,0.0,972.0,273,268,0,1,0,5,1
1740602322554,0.543701,72,901700000041596,1000,3.152174,100,2.876,0,0.0,0,700,0.0,703.0,273,259,0,5,0,14,1
1740602323554,0.528564,72,901700000041596,1000,3.159575,100,3.505,0,0.0,0,968,0.0,973.0,273,264,0,3,0,9,1
1740602324554,0.562744,72,901700000041596,1000,3.12069,100,6.857,0,0.0,0,268,0.0,269.0,273,264,0,3,0,9,1
1740602325554,0.558594,72,901700000041596,1000,3.127273,100,3.388,0,0.0,0,979,0.0,984.0,273,264,0,3,0,9,1
1740602326554,0.522705,72,901700000041596,1000,3.148438,100,2.903,0,0.0,0,823,0.0,827.0,273,260,0,4,0,13,1
1740602327554,0.512695,72,901700000041596,1000,3.147727,100,1.333,0,0.0,0,397,0.0,399.0,273,265,0,2,0,8,1
1740602328554,0.547852,72,901700000041596,1000,3.12963,100,2.784,0,0.0,0,867,0.0,872.0,273,270,0,1,0,3,1
1740602329554,0.562744,72,901700000041596,1000,3.153846,100,2.726,0,0.0,0,957,0.0,965.0,273,260,0,4,0,13,1
1740602330554,0.567871,72,901700000041596,1000,3.207317,100,6.866,0,0.0,0,268,0.0,265.0,273,264,0,3,0,9,1
1740602331554,0.562744,72,901700000041596,1000,3.084746,100,3.185,0,0.0,0,968,0.0,973.0,273,265,0,2,0,8,1
1740602332554,0.56958,72,901700000041596,1000,3.156863,100,2.107,0,0.0,0,509,0.0,512.0,273,262,0,4,0,11,1
1740602333554,0.558594,72,901700000041596,1000,3.05814,100,3.324,0,0.0,0,968,0.0,973.0,273,269,0,1,0,4,1
1740602334554,0.567871,72,901700000041596,1000,3.133803,100,3.177,0,0.0,0,812,0.0,820.0,273,260,0,4,0,13,1
1740602335554,0.57373,72,901700000041596,1000,3.142857,100,2.637,0,0.0,0,666,0.0,669.0,273,256,0,6,0,17,1
1740602336554,0.558594,72,901700000041596,1000,3.019231,100,6.75,0,0.0,0,436,0.0,434.0,273,271,0,0,0,2,1
1740602337554,0.557861,72,901700000041596,1000,3.148649,100,2.589,0,0.0,0,812,0.0,815.0,273,259,0,5,0,14,1
1740602338554,0.543701,72,901700000041596,1000,3.117647,100,3.36,0,0.0,0,576,0.0,580.0,273,267,0,2,0,6,1
1740602339554,0.55957,72,901700000041596,1000,3.1,100,2.988,0,0.0,0,946,0.0,950.0,273,261,0,4,0,12,1
1740602340554,0.500732,72,901700000041596,1000,3.08,100,2.566,0,0.0,0,666,0.0,669.0,273,270,0,1,0,3,1
1740602341554,0.554688,72,901700000041596,1000,3.136364,100,3.293,0,0.0,0,834,0.0,838.0,273,256,0,6,0,17,1
1740602342554,0.564697,72,901700000041596,1000,3.083333,100,4.955,0,0.0,0,589,0.0,596.0,273,271,0,0,0,2,1
1740602343554,0.563721,72,901700000041596,1000,3.134615,100,2.829,0,0.0,0,703,0.0,702.0,273,259,0,5,0,14,1
1740602344553,-0.428467,72,901700000041596,1000,3.097561,100,2.891,0,0.0,0,789,0.0,793.0,273,266,0,2,0,7,1
1740602345554,0.565674,72,901700000041596,1000,3.128205,100,2.86,0,0.0,0,845,0.0,849.0,273,259,0,5,0,14,1
