Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,label
1740607892866,0.630859,6584,901700000041596,1000,3.166667,100,5.401,0,0.0,0,123,0.0,123.0,273,271,0,0,0,1,1
1740607893866,0.631836,6584,901700000041596,1000,3.166667,100,6.375,0,0.0,0,111,0.0,112.0,273,267,0,2,0,6,1
1740607894866,0.640869,6584,901700000041596,1000,3.230769,100,2.188,0,0.0,0,565,0.0,568.0,273,257,0,5,0,16,1
1740607895866,0.523926,6584,901700000041596,1000,3.176471,100,5.335,0,1.4,0,257,0.0,259.0,273,266,0,2,0,7,1
1740607896865,-0.381104,6584,901700000041596,1000,3.1,100,5.603,0,0.0,0,22,0.0,22.0,273,271,0,0,0,2,1
1740607897866,0.63501,6584,901700000041596,1000,3.1,100,6.001,0,0.0,0,78,0.0,78.0,273,270,0,1,0,3,1
1740607898866,0.630859,6584,901700000041596,1000,3.233333,100,1.897,0,0.0,0,487,0.0,489.0,273,258,0,4,0,13,1
1740607899866,0.641846,6584,901700000041596,1000,3.181818,100,6.261,0,0.0,0,235,0.0,236.0,273,263,0,3,0,10,1
1740607900866,0.625977,6584,901700000041596,1000,3.22093,100,1.698,0,0.0,0,532,0.0,534.0,273,260,0,4,0,13,1
1740607901866,0.635986,6584,901700000041596,1000,3.2875,100,5.571,0,0.0,0,235,0.0,236.0,273,261,0,4,0,12,1
1740607902866,0.601807,6584,901700000041596,1000,3.142857,100,5.673,0,0.0,0,212,0.0,213.0,273,269,0,1,0,4,1
1740607903866,0.531006,6584,901700000041596,1000,3.1875,100,1.445,0,0.0,0,431,0.0,433.0,273,259,0,4,0,11,1
1740607904866,0.63501,6584,901700000041596,1000,3.166667,100,5.566,0,0.0,0,190,0.0,191.0,267,267,2,2,6,6,1
1740607905866,0.611816,6584,901700000041596,1000,3.094828,100,0.575,0,0.5,33229,244,33320.0,257.0,261,265,4,2,12,8,1
1740607906866,0.588867,6584,901700000041596,1000,3.15625,100,3.317,0,0.6,57,118,57.0,121.0,273,270,0,1,0,3,1
1740607907866,0.628906,6584,901700000041596,1000,3.245283,100,2.133,0,0.0,0,576,0.0,575.0,273,256,0,6,0,17,1
1740607908866,0.61499,6584,901700000041596,1000,3.3,100,4.502,0,0.0,0,156,0.0,157.0,273,271,0,0,0,2,1
1740607909866,0.639893,6584,901700000041596,1000,3.137931,100,6.258,0,0.0,0,67,0.0,67.0,273,267,0,2,0,6,1
1740607910866,0.629883,6584,901700000041596,1000,3.22449,100,1.993,0,0.0,0,588,0.0,591.0,273,259,0,5,0,14,1
1740607911866,0.638916,6584,901700000041596,1000,3.045455,100,6.365,0,0.0,0,55,0.0,56.0,273,272,0,0,0,1,1
1740607912866,0.628906,6584,901700000041596,1000,3.1625,100,6.627,0,0.0,0,212,0.0,213.0,273,264,0,3,0,9,1
1740607913866,0.608887,6584,901700000041596,1000,3.109375,100,6.828,0,0.0,0,212,0.0,218.0,273,266,0,2,0,7,1
1740607914866,0.61084,6584,901700000041596,1000,3.27027,100,1.09,0,0.0,0,375,0.0,372.0,273,261,0,4,0,12,1
1740607915866,0.640869,6584,901700000041596,1000,3.171053,100,6.15,0,0.0,0,313,0.0,315.0,273,265,0,2,0,8,1
1740607916866,0.625,6584,901700000041596,1000,3.153846,100,3.931,0,0.0,0,44,0.0,44.0,273,270,0,1,0,3,1
1740607917866,0.634033,6584,901700000041596,1000,3.261364,100,1.571,0,0.3,0,487,0.0,489.0,273,258,0,5,0,15,1
1740607918866,0.634033,6584,901700000041596,1000,3.115385,100,5.482,0,0.0,0,223,0.0,225.0,273,269,0,1,0,4,1
1740607919866,0.631836,6584,901700000041596,1000,3.255102,100,5.056,0,0.0,0,279,0.0,281.0,273,258,0,5,0,15,1
1740607920866,0.557861,6584,901700000041596,1000,3.227273,100,1.623,0,0.0,0,476,0.0,478.0,273,267,0,2,0,6,1
1740607921865,-0.378174,6584,901700000041596,1000,3.166667,100,5.219,0,0.9,0,79,0.0,79.0,273,267,0,2,0,6,1
1740607922866,0.593018,6584,901700000041596,1000,3.230769,100,4.698,0,0.0,0,324,0.0,326.0,273,257,0,5,0,16,1
1740607923866,0.62085,6584,901700000041596,1000,3.162162,100,1.61,0,0.0,0,465,0.0,467.0,273,263,0,3,0,10,1
1740607924866,0.608887,6584,901700000041596,1000,3.208333,100,5.222,0,0.5,0,212,0.0,213.0,273,266,0,2,0,7,1
1740607925866,0.605957,6584,901700000041596,1000,3.09434,100,0.56,0,0.5,26762,173,26836.0,181.0,257,266,5,2,16,7,1
1740607926865,-0.364014,6584,901700000041596,1000,3.25,100,6.708,0,0.0,0,44,0.0,45.0,273,266,0,0,0,1,1
1740607927866,0.615967,6584,901700000041596,1000,3.241071,100,1.847,0,0.0,0,509,0.0,512.0,273,254,0,6,0,19,1
1740607928866,0.594971,6584,901700000041596,1000,3.25,100,6.314,0,0.0,0,268,0.0,270.0,273,267,0,2,0,6,1
1740607929866,0.5979,6584,901700000041596,1000,3.2,100,5.617,0,0.0,0,33,0.0,33.0,273,270,0,1,0,3,1
1740607930865,-0.359131,6584,901700000041596,1000,3.281818,100,1.945,0,0.0,0,521,0.0,523.0,273,254,0,6,0,19,1
1740607931866,0.593994,6584,901700000041596,1000,3.157895,100,4.368,0,0.0,0,201,0.0,202.0,273,269,0,1,0,4,1
1740607932866,0.635986,6584,901700000041596,1000,3.264151,100,5.043,0,1.2,0,257,0.0,264.0,273,256,0,6,0,17,1
1740607933866,0.628906,6584,901700000041596,1000,3.144737,100,2.151,0,0.0,0,554,0.0,552.0,273,264,0,3,0,9,1
1740607934866,0.577148,6584,901700000041596,1000,3.108696,100,5.667,0,0.0,0,235,0.0,236.0,273,269,0,1,0,4,1
1740607935866,0.619873,6584,901700000041596,1000,3.166667,100,5.564,0,0.0,0,22,0.0,22.0,273,267,0,1,0,3,1
1740607936866,0.628906,6584,901700000041596,1000,3.322581,100,1.901,0,0.0,0,599,0.0,602.0,273,252,0,7,0,21,1
1740607937865,-0.362061,6584,901700000041596,1000,3.2,100,4.91,0,0.0,0,145,0.0,146.0,273,272,0,0,0,1,1
1740607938866,0.642822,6584,901700000041596,1000,3.255556,100,7.131,0,0.0,0,100,0.0,101.0,273,258,0,5,0,15,1
1740607939866,0.598877,6584,901700000041596,1000,3.19697,100,1.922,0,0.0,0,532,0.0,539.0,273,265,0,2,0,8,1
1740607940866,0.62085,6584,901700000041596,1000,3.1,100,4.744,0,1.1,0,134,0.0,131.0,273,273,0,0,0,0,1
1740607941866,0.61499,6584,901700000041596,1000,3.180556,100,4.01,0,0.0,0,156,0.0,157.0,273,264,0,3,0,9,1
1740607942866,0.601807,6584,901700000041596,1000,3.273809,100,1.907,0,0.0,0,644,0.0,647.0,273,258,0,5,0,15,1
1740607943866,0.637939,6584,901700000041596,1000,3.076923,100,7.296,0,0.0,0,55,0.0,56.0,273,271,0,0,0,2,1
1740607944866,0.625,6584,901700000041596,1000,3.25,100,6.134,0,0.0,0,156,0.0,157.0,273,262,0,4,0,11,1
1740607945866,0.551025,6584,901700000041596,1000,3.145833,100,0.848,0,0.5,19955,558,20009.0,565.0,258,258,5,5,15,15,1
1740607946866,0.642822,6584,901700000041596,1000,3.047297,100,0.707,0,0.5,19705,264,19722.0,272.0,258,265,5,2,15,8,1
1740607947866,0.573975,6584,901700000041596,1000,3.122222,100,0.994,0,0.5,13602,262,13682.0,268.0,270,264,1,3,3,9,1
1740607948866,0.626953,6584,901700000041596,1000,3.181818,100,4.905,0,0.0,0,235,0.0,236.0,273,268,0,1,0,5,1
1740607949866,0.62085,6584,901700000041596,1000,3.259259,100,7.006,0,0.0,0,33,0.0,33.0,273,264,0,3,0,9,1
1740607950866,0.604004,6584,901700000041596,1000,3.188889,100,2.081,0,1.0,0,588,0.0,591.0,273,263,0,3,0,10,1
1740607951866,0.551025,6584,901700000041596,1000,3.148148,100,7.098,0,0.0,0,156,0.0,157.0,273,269,0,1,0,4,1
1740607952866,0.595947,6584,901700000041596,1000,3.28,100,1.387,0,0.0,0,442,0.0,444.0,273,265,0,2,0,8,1
1740607953866,0.634033,6584,901700000041596,1000,3.125,100,4.243,0,0.7,1,146,1.0,147.0,273,266,0,2,0,7,1
1740607954866,0.628906,6584,901700000041596,1000,3.142857,100,4.191,0,0.0,0,190,0.0,191.0,273,266,0,2,0,7,1
1740607955866,0.632812,6584,901700000041596,1000,3.180556,100,2.318,0,0.0,0,576,0.0,580.0,273,263,0,3,0,10,1
1740607956866,0.609863,6584,901700000041596,1000,3.107143,100,4.493,0,0.0,0,55,0.0,56.0,273,271,0,0,0,2,1
1740607957866,0.634033,6584,901700000041596,1000,3.16,100,6.977,0,0.0,0,235,0.0,236.0,273,261,0,4,0,12,1
1740607958866,0.644043,6584,901700000041596,1000,3.083333,100,5.442,0,0.0,0,156,0.0,157.0,273,272,0,0,0,0,1
1740607959866,0.63501,6584,901700000041596,1000,3.221154,100,2.064,0,0.0,0,476,0.0,478.0,273,259,0,5,0,14,1
1740607960866,0.632812,6584,901700000041596,1000,3.160714,100,5.584,0,0.0,0,302,0.0,303.0,273,267,0,2,0,6,1
1740607961866,0.63501,6584,901700000041596,1000,3.233333,100,5.278,0,0.0,0,134,0.0,135.0,273,265,0,2,0,8,1
1740607962866,0.599854,6584,901700000041596,1000,3.116667,100,0.751,0,0.0,0,364,0.0,370.0,273,267,0,2,0,6,1
1740607963866,0.628906,6584,901700000041596,1000,3.174419,100,5.265,0,0.0,0,302,0.0,299.0,273,263,0,3,0,10,1
1740607964866,0.628174,6584,901700000041596,1000,3.241379,100,1.697,0,0.0,0,498,0.0,501.0,273,264,0,3,0,9,1
1740607965866,0.631836,6584,901700000041596,1000,3.117647,100,1.182,0,0.5,3649,110,3659.0,112.0,267,267,2,2,6,6,1
1740607966866,0.640869,6584,901700000041596,1000,3.129032,100,0.764,0,0.5,22929,220,22994.0,228.0,264,263,3,3,9,10,1
1740607967866,0.63501,6584,901700000041596,1000,3.177778,100,5.223,0,0.0,0,290,0.0,297.0,273,261,0,4,0,11,1
1740607968866,0.628174,6584,901700000041596,1000,3.25,100,1.572,0,0.0,0,453,0.0,451.0,273,269,0,1,0,4,1
1740607969866,0.618896,6584,901700000041596,1000,3.264706,100,7.424,0,0.0,0,55,0.0,56.0,273,269,0,1,0,4,1
1740607970866,0.585938,6584,901700000041596,1000,3.1875,100,7.225,0,0.0,0,167,0.0,172.0,273,265,0,2,0,8,1
1740607971866,0.621826,6584,901700000041596,1000,3.23913,100,6.339,0,0.9,0,135,0.0,132.0,273,267,0,2,0,6,1
1740607972866,0.606934,6584,901700000041596,1000,3.0,100,3.455,0,0.0,0,67,0.0,67.0,273,273,0,0,0,0,1
1740607973866,0.634033,6584,901700000041596,1000,3.256757,100,1.065,0,0.7,0,397,0.0,399.0,273,260,0,4,0,13,1
1740607974866,0.625977,6584,901700000041596,1000,3.196429,100,4.128,0,0.0,0,302,0.0,303.0,273,266,0,2,0,7,1
1740607975866,0.587891,6584,901700000041596,1000,3.153846,100,8.824,0,0.0,0,44,0.0,45.0,273,270,0,1,0,3,1
1740607976866,0.594971,6584,901700000041596,1000,3.235294,100,2.167,0,0.0,0,588,0.0,591.0,273,251,0,8,0,22,1
1740607977866,0.63501,6584,901700000041596,1000,3.196429,100,5.283,0,0.6,0,246,0.0,248.0,273,266,0,2,0,7,1
1740607978866,0.626953,6584,901700000041596,1000,3.090909,100,6.545,0,0.0,0,55,0.0,56.0,273,271,0,0,0,2,1
1740607979866,0.640869,6584,901700000041596,1000,3.298077,100,1.569,0,0.5,2,455,2.0,457.0,273,256,0,6,0,17,1
1740607980866,0.609863,6584,901700000041596,1000,3.16129,100,4.825,0,0.0,0,313,0.0,315.0,273,266,0,2,0,7,1
1740607981866,0.625,6584,901700000041596,1000,3.0,100,8.455,0,0.0,0,67,0.0,67.0,273,273,0,0,0,0,1
1740607982866,0.594971,6584,901700000041596,1000,3.25,100,5.02,0,0.3,1,225,1.0,230.0,273,261,0,4,0,12,1
1740607983866,0.63501,6584,901700000041596,1000,3.177419,100,1.84,0,0.0,0,486,0.0,484.0,273,265,0,2,0,8,1
1740607984866,0.628174,6584,901700000041596,1000,3.130435,100,4.033,0,0.5,2,57,2.0,57.0,273,269,0,1,0,4,1
1740607985866,0.640869,6584,901700000041596,1000,3.170213,100,6.952,0,0.0,0,145,0.0,150.0,268,262,1,4,5,11,1
1740607986866,0.616943,6584,901700000041596,1000,3.150538,100,0.993,0,0.5,31770,784,31859.0,792.0,257,254,5,6,16,19,1
1740607987866,0.640869,6584,901700000041596,1000,3.134615,100,1.076,0,0.5,18900,198,18954.0,205.0,268,263,1,3,5,10,1
1740607988866,0.623047,6584,901700000041596,1000,3.166667,100,6.252,0,0.0,0,167,0.0,168.0,273,268,0,1,0,5,1
1740607989866,0.634033,6584,901700000041596,1000,3.236842,100,6.479,0,0.5,1,123,1.0,124.0,273,260,0,4,0,13,1
1740607990866,0.60498,6584,901700000041596,1000,3.15,100,1.999,0,0.0,0,566,0.0,573.0,273,265,0,2,0,8,1
1740607991866,0.638916,6584,901700000041596,1000,3.210526,100,5.673,0,0.1,1,123,1.0,119.0,273,261,0,3,0,10,1
1740607992866,0.628906,6584,901700000041596,1000,3.1,100,6.11,0,0.0,0,212,0.0,213.0,273,271,0,0,0,2,1
1740607993866,0.618164,6584,901700000041596,1000,3.2,100,5.576,0,0.0,0,33,0.0,33.0,273,265,0,2,0,8,1
1740607994866,0.608887,6584,901700000041596,1000,3.170213,100,2.199,0,0.0,0,621,0.0,625.0,273,262,0,4,0,11,1
1740607995866,0.642822,6584,901700000041596,1000,3.234043,100,5.088,0,1.2,0,224,0.0,225.0,273,260,0,4,0,13,1
1740607996866,0.625977,6584,901700000041596,1000,3.192308,100,1.607,0,0.3,1,477,1.0,479.0,273,264,0,3,0,9,1
1740607997866,0.592041,6584,901700000041596,1000,3.0,100,5.32,0,0.0,0,67,0.0,67.0,273,271,0,0,0,2,1
1740607998866,0.594971,6584,901700000041596,1000,3.189655,100,6.233,0,0.6,0,112,0.0,113.0,273,266,0,2,0,7,1
1740607999866,0.623047,6584,901700000041596,1000,3.342105,100,1.889,0,0.0,0,565,0.0,568.0,273,258,0,5,0,15,1
1740608000866,0.599854,6584,901700000041596,1000,3.116667,100,2.44,0,0.6,103,164,103.0,166.0,273,268,0,1,0,5,1
1740608001866,0.632812,6584,901700000041596,1000,3.194444,100,6.0,0,0.4,6,78,7.0,79.0,273,269,0,1,0,4,1
1740608002866,0.599854,6584,901700000041596,1000,3.208333,100,4.544,0,0.0,0,179,0.0,184.0,273,264,0,3,0,9,1
1740608003865,-0.375977,6584,901700000041596,1000,3.3,100,5.538,0,0.0,0,190,0.0,186.0,273,265,0,2,0,8,1
1740608004866,0.583984,6584,901700000041596,1000,3.22449,100,2.097,0,0.0,0,599,0.0,602.0,273,259,0,5,0,14,1
1740608005866,0.61084,6584,901700000041596,1000,3.173913,100,6.834,0,0.0,0,67,0.0,67.0,270,269,1,1,3,4,1
1740608006866,0.598877,6584,901700000041596,1000,3.107595,100,0.782,0,0.5,36621,280,36723.0,291.0,253,264,7,3,20,9,1
1740608007866,0.614014,6584,901700000041596,1000,3.267857,100,1.224,0,0.5,8996,192,9021.0,196.0,273,264,0,3,0,9,1
1740608008866,0.634033,6584,901700000041596,1000,3.162791,100,2.263,0,0.0,0,588,0.0,591.0,273,262,0,4,0,11,1
1740608009866,0.614014,6584,901700000041596,1000,3.0625,100,5.508,0,0.0,0,11,0.0,11.0,273,272,0,0,0,0,1
1740608010866,0.63501,6584,901700000041596,1000,3.254386,100,5.557,0,0.3,1,201,1.0,202.0,273,254,0,6,0,19,1
1740608011866,0.575928,6584,901700000041596,1000,3.166667,100,1.826,0,0.0,0,588,0.0,591.0,273,265,0,1,0,5,1
1740608012866,0.634033,6584,901700000041596,1000,3.194444,100,5.296,0,0.0,0,179,0.0,180.0,273,265,0,2,0,8,1
1740608013866,0.636963,6584,901700000041596,1000,3.211539,100,1.587,0,0.0,0,465,0.0,467.0,273,265,0,2,0,8,1
1740608014866,0.60498,6584,901700000041596,1000,3.223404,100,4.805,0,0.0,0,201,0.0,202.0,273,259,0,5,0,14,1
1740608015866,0.635986,6584,901700000041596,1000,3.25,100,4.527,0,0.2,1,157,1.0,158.0,273,273,0,0,0,0,1
1740608016866,0.63501,6584,901700000041596,1000,3.22,100,6.865,0,0.0,0,111,0.0,113.0,273,268,0,1,0,5,1
1740608017866,0.587891,6584,901700000041596,1000,3.306818,100,1.76,0,0.0,0,465,0.0,470.0,273,258,0,5,0,14,1
1740608018866,0.625977,6584,901700000041596,1000,3.0,100,3.326,0,0.0,0,123,0.0,119.0,273,273,0,0,0,0,1
1740608019866,0.636963,6584,901700000041596,1000,3.2,100,6.799,0,0.0,0,145,0.0,150.0,273,266,0,2,0,7,1
1740608020866,0.630859,6584,901700000041596,1000,3.260417,100,2.072,0,0.0,0,621,0.0,620.0,273,257,0,5,0,16,1
1740608021866,0.583008,6584,901700000041596,1000,3.263158,100,6.463,0,0.0,0,55,0.0,56.0,273,268,0,1,0,5,1
1740608022866,0.62085,6584,901700000041596,1000,3.237705,100,4.746,0,0.0,0,335,0.0,337.0,273,254,0,6,0,18,1
1740608023866,0.618164,6584,901700000041596,1000,3.125,100,0.825,0,0.0,0,375,0.0,381.0,273,271,0,0,0,2,1
1740608024866,0.618896,6584,901700000041596,1000,3.222222,100,6.365,0,0.0,0,100,0.0,97.0,273,268,0,1,0,5,1
1740608025866,0.641846,6584,901700000041596,1000,3.244186,100,6.619,0,0.0,0,179,0.0,184.0,272,261,0,4,1,12,1
1740608026866,0.5979,6584,901700000041596,1000,3.128788,100,0.748,0,0.5,24667,360,24736.0,363.0,261,261,4,4,12,12,1
1740608027866,0.59082,6584,901700000041596,1000,3.094937,100,0.638,0,0.5,25739,544,25810.0,555.0,258,261,5,4,15,12,1
1740608028866,0.628906,6584,901700000041596,1000,3.134146,100,1.613,0,0.5,9253,252,9278.0,256.0,273,265,0,2,0,8,1
1740608029866,0.621826,6584,901700000041596,1000,3.21875,100,6.008,0,0.0,0,156,0.0,157.0,273,270,0,1,0,3,1
1740608030866,0.623047,6584,901700000041596,1000,3.238636,100,4.979,0,0.4,0,179,0.0,180.0,273,260,0,4,0,13,1
1740608031866,0.588867,6584,901700000041596,1000,3.184211,100,2.218,0,0.0,0,532,0.0,535.0,273,264,0,3,0,9,1
1740608032866,0.637939,6584,901700000041596,1000,3.125,100,4.826,0,0.2,0,134,0.0,135.0,273,271,0,0,0,2,1
1740608033866,0.648926,6584,901700000041596,1000,3.111111,100,7.132,0,0.0,0,33,0.0,33.0,273,271,0,0,0,2,1
1740608034866,0.613037,6584,901700000041596,1000,3.269231,100,5.661,0,0.0,0,44,0.0,45.0,273,269,0,1,0,4,1
1740608035866,0.630859,6584,901700000041596,1000,3.3,100,1.556,0,0.0,0,487,0.0,489.0,273,257,0,5,0,16,1
1740608036866,0.642822,6584,901700000041596,1000,3.114286,100,5.493,0,1.4,0,235,0.0,236.0,273,266,0,2,0,7,1
1740608037866,0.61084,6584,901700000041596,1000,3.25,100,6.221,0,0.0,0,134,0.0,135.0,273,266,0,2,0,7,1
1740608038866,0.585938,6584,901700000041596,1000,3.208333,100,1.44,0,0.0,0,453,0.0,456.0,273,266,0,2,0,7,1
1740608039866,0.561035,6584,901700000041596,1000,3.181818,100,6.765,0,0.0,0,78,0.0,78.0,273,269,0,1,0,4,1
1740608040866,0.629883,6584,901700000041596,1000,3.2,100,6.226,0,0.0,0,179,0.0,180.0,273,265,0,2,0,8,1
1740608041866,0.625,6584,901700000041596,1000,3.230769,100,7.061,0,0.0,0,223,0.0,225.0,273,258,0,5,0,15,1
1740608042866,0.61499,6584,901700000041596,1000,3.136364,100,1.73,0,1.3,0,510,0.0,512.0,273,267,0,1,0,4,1
1740608043866,0.631836,6584,901700000041596,1000,3.166667,100,7.172,0,0.0,0,33,0.0,38.0,273,269,0,1,0,4,1
1740608044866,0.63501,6584,901700000041596,1000,3.197675,100,5.22,0,0.9,0,257,0.0,254.0,273,262,0,4,0,11,1
1740608045866,0.618164,6584,901700000041596,1000,3.242857,100,1.791,0,0.0,0,509,0.0,512.0,273,261,0,4,0,12,1
1740608046866,0.577881,6584,901700000041596,1000,3.112903,100,2.308,0,0.5,6509,285,6362.0,288.0,263,262,3,4,10,11,1
1740608047866,0.626953,6584,901700000041596,1000,3.083333,100,0.757,0,0.5,50348,360,50647.0,375.0,255,263,6,3,18,10,1
1740608048866,0.604004,6584,901700000041596,1000,3.15942,100,0.749,0,0.5,29178,551,29257.0,562.0,262,261,4,4,11,12,1
1740608049866,0.593994,6584,901700000041596,1000,3.207317,100,5.917,0,0.0,0,246,0.0,247.0,273,262,0,3,0,10,1
1740608050866,0.61499,6584,901700000041596,1000,3.071429,100,5.286,0,0.0,0,111,0.0,112.0,273,272,0,0,0,1,1
1740608051866,0.639893,6584,901700000041596,1000,3.227273,100,5.368,0,0.0,0,67,0.0,71.0,273,267,0,2,0,6,1
1740608052866,0.603027,6584,901700000041596,1000,3.201923,100,1.982,0,0.0,0,554,0.0,553.0,273,258,0,5,0,15,1
1740608053866,0.573975,6584,901700000041596,1000,3.212121,100,4.853,0,0.0,0,279,0.0,281.0,273,265,0,2,0,8,1
1740608054866,0.635986,6584,901700000041596,1000,3.293103,100,5.983,0,0.0,0,123,0.0,123.0,273,263,0,3,0,10,1
1740608055866,0.628906,6584,901700000041596,1000,3.172414,100,2.054,0,0.0,0,509,0.0,512.0,273,268,0,1,0,5,1
1740608056866,0.630859,6584,901700000041596,1000,3.1,100,6.969,0,0.0,0,33,0.0,33.0,273,271,0,0,0,2,1
1740608057866,0.637939,6584,901700000041596,1000,3.1875,100,5.897,0,0.0,0,123,0.0,123.0,273,265,0,2,0,8,1
1740608058866,0.631836,6584,901700000041596,1000,3.22,100,1.873,0,0.0,0,588,0.0,591.0,273,258,0,5,0,15,1
1740608059866,0.60791,6584,901700000041596,1000,3.117647,100,6.334,0,0.0,0,156,0.0,157.0,273,270,0,1,0,3,1
1740608060866,0.592041,6584,901700000041596,1000,3.194444,100,4.952,0,0.0,0,156,0.0,157.0,273,265,0,2,0,8,1
1740608061866,0.637939,6584,901700000041596,1000,3.206522,100,1.832,0,1.0,0,521,0.0,524.0,273,260,0,4,0,13,1
1740608062866,0.609863,6584,901700000041596,1000,3.170213,100,7.149,0,0.0,0,268,0.0,270.0,273,263,0,3,0,10,1
1740608063866,0.603027,6584,901700000041596,1000,3.25,100,4.979,0,0.0,0,201,0.0,206.0,273,260,0,4,0,13,1
1740608064866,0.621826,6584,901700000041596,1000,3.178571,100,2.008,0,0.7,0,543,0.0,541.0,273,264,0,3,0,9,1
1740608065866,0.592041,6584,901700000041596,1000,3.216981,100,5.793,0,1.0,10,271,10.0,273.0,273,261,0,4,0,12,1
1740608066865,-0.353027,6584,901700000041596,1000,3.189655,100,1.187,0,0.5,7482,578,7503.0,582.0,262,260,4,4,11,13,1
1740608067866,0.645996,6584,901700000041596,1000,3.086957,100,0.782,0,0.5,27037,266,27113.0,276.0,255,265,6,2,18,8,1
1740608068866,0.641846,6584,901700000041596,1000,3.072289,100,0.893,0,0.5,34814,267,34913.0,279.0,254,263,6,3,19,10,1
1740608069866,0.609863,6584,901700000041596,1000,3.068182,100,0.618,0,0.5,33265,302,33359.0,313.0,257,265,5,2,16,8,1
1740608070866,0.623047,6584,901700000041596,1000,3.322917,100,1.266,0,0.5,3293,529,3302.0,534.0,273,256,0,6,0,17,1
1740608071866,0.618164,6584,901700000041596,1000,3.224138,100,7.097,0,0.0,0,190,0.0,191.0,273,266,0,2,0,7,1
1740608072866,0.584961,6584,901700000041596,1000,3.211539,100,6.012,0,0.0,0,167,0.0,168.0,273,267,0,2,0,6,1
1740608073866,0.608887,6584,901700000041596,1000,3.259259,100,1.721,0,0.0,0,521,0.0,523.0,273,255,0,6,0,18,1
1740608074866,0.624023,6584,901700000041596,1000,3.277778,100,5.298,0,0.0,0,123,0.0,123.0,273,270,0,0,0,2,1
1740608075866,0.632812,6584,901700000041596,1000,3.2,100,6.826,0,0.0,0,78,0.0,83.0,273,265,0,2,0,8,1
1740608076866,0.645996,6584,901700000041596,1000,3.189655,100,5.412,0,0.0,0,268,0.0,265.0,273,266,0,2,0,7,1
1740608077865,-0.384033,6584,901700000041596,1000,3.233333,100,2.171,0,0.0,0,532,0.0,539.0,273,260,0,4,0,13,1
